hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
93.25,[253],[256],82.18755,64.80958350293048,88958.42,,27.930779,0.75898635,0.008056136,-7.454736,-9.120842,1.5881809,0.28990144,75.74443,65.878365,0,65,8.341426244984756,5.8802514,5.324402,13.970869,16.211329,2945.2832,52.605,513.525,1385.831,219.94768,11.799824,0.46129733,35.91406,22.663618,12.341658478633686,1.5438419892797302,1.2486874373458143,0.1445974520333323,35.914058685302734,22.663618087768555,11.052791595458984,9.86354923248291,3125,242810,8,12023,2883,13039,0,728,0,4778,0,0,2823,3137,0,0,0.0010945706,0.00012885222,0.0017643946,0.00021761071,0.00020656356,1.6764141e-05,0.00046684936,0.000410407,2.625282e-06,1.3237915e-06
93.5,[250],[251],82.390526,66.71466111517572,88895.65,17.58448,24.023876,0.79498297,0.0078021893,-7.184321,-6.4053597,1.623665,0.2875489,75.56992,65.767456,19,50,8.764828862257534,5.8719063,5.324842,14.750612,15.064412,2942.92,52.605,498.495,1393.4362,221.71584,11.417611,0.45502695,35.373375,22.073528,11.941436410557664,1.3993635676898506,2.296696373532047,0.16273165953010266,35.373374938964844,22.073528289794922,11.967565536499023,11.60876750946045,3125,238340,24,12541,2877,12817,0,679,0,4692,0,0,2778,3222,0,0,0.0011926014,0.00012259558,0.0017766729,0.0002208915,0.0002318618,1.4016424e-05,0.00046420444,0.00038820485,3.8660487e-06,1.2581529e-06
93.75,[252],[255],85.343765,62.061525382004774,88815.086,,26.248238,0.7425706,0.0094336,-7.689373,-8.33383,1.5893667,0.2869809,75.58646,65.66998,0,46,8.285026757028731,5.8806877,5.3232756,14.418552,16.19128,2930.4094,52.605,508.515,1394.5046,220.51051,10.949711,0.47346047,38.255714,22.91531,11.970305764812194,1.4542193010423206,1.5057621799955263,0.17243037731944375,38.255714416503906,22.91530990600586,11.659782409667969,12.080826759338379,3125,241436,140,13126,2739,12703,0,645,0,4958,0,0,2684,2762,0,0,0.0011746559,0.00013046914,0.0017519795,0.0002176877,0.0002400752,1.29963e-05,0.0004659319,0.00040233057,5.4221964e-06,1.146086e-06
94.0,[250],[252],81.03793,64.22326532586828,88790.91,20.541214,26.128952,0.7422316,0.0077990517,-7.312846,-10.818538,1.6759019,0.28683332,75.54342,65.58546,6,32,7.541619093600553,5.858643,5.3248906,14.777354,15.057668,2930.5803,52.605,498.495,1377.2252,222.14932,11.265652,0.46637937,48.682655,18.945763,11.856909168759808,1.4031339357218484,1.2283500257123978,0.18984582413249754,48.682655334472656,18.945762634277344,10.942034721374512,10.103981971740723,3125,238348,52,13574,2853,11930,0,558,0,4526,0,0,2744,3045,0,0,0.001251989,0.0001267022,0.0017267052,0.00021747917,0.00024350896,1.25742945e-05,0.0004598866,0.0003943918,5.223677e-06,1.1128336e-06
94.25,[251],[256],83.48876,62.2988801931406,88733.58,,20.707447,0.81301314,0.0054778955,-8.720355,-8.389524,1.6239212,0.28174,75.70998,65.49096,0,16,6.998825982088458,5.8574843,5.330662,14.786091,15.052163,2921.61,52.605,503.505,1360.7854,221.22366,11.434329,0.45512897,41.1997,12.315224,12.012203456306317,1.3885766002875317,1.6482834906702155,0.194251497982836,41.19969940185547,12.315223693847656,9.778349876403809,10.584939002990723,3125,239932,73,13682,2845,11113,0,457,0,4318,0,0,2736,3090,0,0,0.0011932517,0.000118752665,0.0018527192,0.00021163834,0.000246468,9.853827e-06,0.00045829374,0.000359899,2.8404218e-06,1.084904e-06
94.5,[247],[256],83.035866,57.157381539816384,88764.39,17.562819,26.15801,0.72828263,0.0041463324,-7.54129,-7.6883163,1.628852,0.2751846,75.277596,65.38285,10,11,6.669314547152125,5.707751,5.3305593,14.824446,14.675446,2931.994,62.625,493.48499999999996,1237.8894,218.0962,8.783112,0.37673834,39.76,14.264996,10.052085249194212,1.1603835063503658,1.4993557735199148,0.19675299192396445,39.7599983215332,14.264995574951172,9.152246475219727,8.474791526794434,4421,235214,504,13118,3686,8779,0,235,10,3824,0,0,3612,1983,0,0,0.0010653104,0.000101339574,0.0019404687,0.00019305015,0.00022517939,6.563165e-06,0.0004864137,0.00035143443,3.455813e-06,1.0316587e-06
94.75,[253],[250],84.29533,72.01993474226731,88668.4,19.856201,24.926653,1.0626545,0.008967941,-12.185238,-6.117161,2.122645,0.2833171,76.06871,65.47776,59,15,10.077005489538882,6.1179004,5.3274508,15.978079,15.561994,2915.095,42.585,498.495,1479.4648,224.96089,15.70787,0.5134299,51.080902,22.475193,16.990406025117633,1.6266348589608377,0.5521439746301989,0.21104506837765988,51.080902099609375,22.47519302368164,6.360593318939209,8.733402252197266,2053,239424,5,13583,1808,10139,0,320,0,3712,0,0,1751,3377,0,0,0.0017342336,0.00014993083,0.0012197004,0.00022314287,0.0004297776,1.2008218e-05,0.000569414,0.0003385535,1.1318098e-05,1.0662603e-06
95.0,[250],[255],83.08167,64.85017292220871,88551.08,15.497883,29.955442,0.9437676,0.005766604,-8.163606,-7.0390153,1.892706,0.27230775,75.9322,65.403275,1,19,8.266082701873174,5.901207,5.3250446,14.769841,14.71666,2929.5828,52.605,498.495,1343.3132,221.49205,13.275009,0.4261722,53.8271,10.408597,14.09011744698018,1.2878603445278043,0.5170026774044183,0.209976019147913,53.82709884643555,10.408596992492676,4.153066158294678,9.293654441833496,3125,238340,38,13147,2833,8919,0,299,0,3464,0,0,2783,2600,0,0,0.0014080929,0.00012422889,0.0017868753,0.00020413104,0.00032829278,7.869286e-06,0.0004888404,0.00033180727,8.881578e-06,1.0018605e-06
95.25,[253],[254],81.82841,66.44759768944282,88599.91,17.202137,20.382301,0.9400691,0.00681257,-5.1154065,-7.2968025,1.8866366,0.27154592,76.130554,65.37017,5,30,8.52289015490401,5.9023576,5.3258038,13.997235,14.708461,2932.4307,52.605,503.505,1345.8737,221.17102,13.498438,0.44131598,45.90341,13.070324,14.20914227394922,1.3033731003539293,0.772840287676644,0.20865945926919338,45.903411865234375,13.070323944091797,6.333191394805908,9.535285949707031,3125,239970,37,12177,2848,8905,0,285,0,2828,0,347,2775,3027,0,0,0.0013297658,0.00013282015,0.0017951849,0.00020267846,0.00028598303,9.665237e-06,0.00050574023,0.00034309147,5.2976557e-06,1.0663982e-06
95.5,[249],[257],83.157776,60.55256374780234,88492.875,15.517941,25.193083,0.8833716,0.008141993,-7.630565,-9.006757,1.7870531,0.27148232,75.92227,65.38064,2,53,6.971084122446451,5.9038463,5.3277454,15.134569,16.596651,2934.1716,52.605,503.505,1335.981,221.40341,12.763333,0.4804629,42.9343,13.381495,13.41477281248517,1.5129981290620056,1.5033111845911722,0.20683205149823697,42.93429946899414,13.381495475769043,9.239128112792969,9.743311882019043,3125,239872,44,11648,2854,8957,0,453,0,2998,0,0,2781,2924,0,0,0.0012397757,0.00013939878,0.001811979,0.00020476001,0.00026632682,1.1740871e-05,0.0004902903,0.00034578578,3.494814e-06,1.095231e-06
95.75,[250],[251],83.1716,72.10891729501577,88490.055,17.5031,28.38162,0.97451913,0.012919997,-5.649248,-6.776492,1.9280776,0.28115973,76.04557,65.43785,5,34,8.724892002158802,6.1922255,5.327076,14.409331,16.18868,2929.7341,42.585,498.495,1475.7443,225.85294,16.176874,0.63588655,34.836105,18.13671,17.295721745967363,1.978889128786337,1.429178626838788,0.2130209848075389,34.83610534667969,18.136709213256836,8.899680137634277,11.724955558776855,2053,239412,0,12345,1819,10106,0,478,0,3026,0,0,1737,3986,0,0,0.0015135889,0.00017144202,0.0013051252,0.00022543748,0.00034529582,1.5077773e-05,0.00055735983,0.00032484846,3.988957e-06,1.0970105e-06
96.0,[252],[256],85.04996,65.47294049448782,88521.516,,25.957954,0.9085003,0.009507573,-6.2197657,-8.716657,1.8112894,0.27294672,76.48454,65.38342,0,51,9.283392555429657,5.955058,5.321915,13.674325,16.180758,2943.1924,52.605,503.505,1353.773,222.05537,12.824497,0.502412,36.471325,12.648952,13.517117842529835,1.4395118032644336,1.8387476570518748,0.21815132101909218,36.4713249206543,12.648951530456543,8.455682754516602,11.548280715942383,3125,239942,50,13239,2855,9594,0,452,0,3448,0,0,2766,2931,0,11191,0.0013011191,0.00013809989,0.0017236474,0.00021344444,0.00027019437,1.2106932e-05,0.00044852216,0.0003337414,4.009192e-06,1.0550367e-06
96.25,[251],[254],84.34699,66.92321830600888,88554.05,16.779678,31.230806,0.91294056,0.012226387,-7.556753,-9.235203,1.8827044,0.2791083,76.30756,65.43653,8,35,9.452303531844375,6.1785254,5.3211613,14.416979,15.803586,2936.6255,42.585,503.505,1482.5631,226.3927,16.520697,0.63696146,40.07476,18.329876,17.886769321393803,1.933506597076047,0.7630111666218006,0.23167857497771063,40.07476043701172,18.329875946044922,10.011872291564941,10.282332420349121,2053,241030,0,12810,1811,10115,0,323,0,2569,0,0,1742,4763,0,0,0.0014821184,0.0001621734,0.0012051633,0.0002343732,0.00032179407,1.5213773e-05,0.0004892613,0.00030677655,3.8668054e-06,1.0760482e-06
96.5,[249],[254],85.342735,62.5761238568789,88470.625,,22.945877,0.8757749,0.00876242,-6.7739515,-6.8341074,1.8329571,0.26713634,76.19212,65.36429,0,47,7.671067759035127,5.910683,5.3218536,15.188415,15.40524,2947.8435,52.605,503.505,1348.9856,223.22868,12.467214,0.47927406,44.993946,15.487375,13.176970378344388,1.5091193841976553,1.9391416024152301,0.23245886718186856,44.99394607543945,15.487375259399414,10.310249328613281,11.530101776123047,3125,239920,39,12704,2848,7972,0,306,0,2847,0,0,2788,2874,0,0,0.001258475,0.00013115641,0.0017423374,0.00022106827,0.0002565101,1.2468969e-05,0.0004767307,0.00028267314,4.0823898e-06,1.0452327e-06
96.75,[250],[254],85.752625,66.95990353126031,88354.29,16.188547,35.43908,0.9248217,0.009930627,-6.187386,-8.878448,1.799242,0.26825202,76.21913,65.36793,5,60,8.191429498744998,5.9531417,5.3191376,14.74328,15.889322,2951.515,52.605,503.505,1352.0155,224.03427,13.072115,0.42237648,43.328022,16.60691,13.87019356821219,1.3304391433054301,0.9771635202429375,0.21909190337944956,43.32802200317383,16.606910705566406,9.343491554260254,10.949353218078613,3125,239942,38,13442,2834,7868,0,332,0,2345,0,0,2775,2878,6,11434,0.001353387,0.0001314614,0.0018186541,0.00022362692,0.00027066257,1.3156772e-05,0.00046051506,0.0002864538,2.8536604e-06,1.0776663e-06
97.0,[254],[253],84.1372,73.7127996297983,88362.3,15.35004,24.534988,0.99647605,0.013335673,-6.207609,-11.044375,2.0165102,0.27987194,76.30409,65.44183,2,25,9.573619722502084,6.3025446,5.317668,14.826133,15.802367,2942.7622,42.585,508.515,1489.7667,226.92213,17.788038,0.5530829,39.09331,23.23,19.242735810270958,1.846843967374072,0.3995689344690816,0.19208906858587496,39.09331130981445,23.229999542236328,6.5396857261657715,7.100895404815674,2053,242520,0,14473,1793,9266,0,349,0,2403,0,0,1742,4254,0,12430,0.001794798,0.00015751595,0.0011718768,0.00024686533,0.00033520602,1.5517739e-05,0.00055454375,0.00028926315,5.0756767e-06,1.0666178e-06
97.25,[251],[253],83.60541,68.25836419439935,88310.64,,29.379812,0.9687916,0.012224451,-7.4389353,-8.4633,1.9665993,0.27542678,75.978096,65.43496,0,22,8.076418855962231,6.2870517,5.313643,14.032019,14.383649,2943.5793,42.585,513.525,1480.8357,227.14642,17.78491,0.588719,46.35627,28.994211,19.688404710186852,1.889838533820062,1.0109660096358957,0.2083575747935027,46.35626983642578,28.994211196899414,8.706427574157715,9.98458194732666,2053,243896,1,15333,1736,9470,0,357,0,2390,0,0,1715,4477,0,13022,0.0016381523,0.00016718729,0.0012634606,0.00025010295,0.00035975836,1.5604404e-05,0.00055181683,0.0002986015,4.579672e-06,1.0493353e-06
97.5,[252],[255],84.3362,69.73715526874248,88232.92,,34.425846,1.0267229,0.0112852305,-7.8442774,-6.545637,2.0549502,0.27371123,75.88622,65.48317,0,23,9.295999839985313,6.304392,5.3102274,13.306219,14.774025,2941.8616,42.585,518.535,1491.9259,227.33868,17.127005,0.57796776,42.041958,21.767189,18.969901952273265,2.0060191943601158,1.081872345260456,0.18981553111686528,42.04195785522461,21.767189025878906,7.2921929359436035,8.713863372802734,2053,245236,1,14395,1750,9514,0,381,0,2394,0,359,1708,4150,0,12212,0.0017561653,0.00016121964,0.0012063131,0.00025403273,0.00038609092,1.5586415e-05,0.0006208968,0.0002933692,3.3932931e-06,9.837651e-07
97.75,[249],[252],85.17238,68.5189160185975,88128.39,15.368378,36.028725,1.0647414,0.0064876075,-5.5701575,-5.3673754,2.071081,0.2628325,75.48471,65.46397,3,34,8.487878525512057,5.9514074,5.308785,14.3830595,14.376832,2952.4417,52.605,498.495,1379.4783,225.61307,13.073395,0.46067965,39.294693,15.17793,13.96216544581922,1.6357255285767,1.4905673643101542,0.1843809271404557,39.29469299316406,15.177929878234863,8.774593353271484,8.588769912719727,3125,238324,14,14956,2815,7982,0,340,0,2451,0,0,2770,3184,11,12695,0.0013645397,0.00012823936,0.0017483993,0.00024512596,0.0003984298,1.1258191e-05,0.0005473602,0.00028983213,7.7510795e-06,9.4904334e-07
98.0,[247],[255],84.23871,59.62590277325976,88192.72,16.130747,22.586926,0.82889396,0.00576786,-6.7157974,-8.239514,1.7786543,0.2583907,74.89752,65.40464,8,21,7.703354894155582,5.758839,5.3077755,15.135111,17.36804,2956.0002,62.625,498.495,1251.27,222.58588,10.321152,0.37486964,42.921917,23.69269,11.825681593672284,1.2635052069423525,1.3254684089570266,0.17386219849420273,42.92191696166992,23.692689895629883,10.31322956085205,7.94793701171875,4421,236956,438,13785,3713,7532,0,311,0,2685,0,0,3648,2212,432,12168,0.0011815762,0.000110076246,0.0019142033,0.0002302094,0.00025847714,9.40195e-06,0.00047244687,0.00029199087,5.478838e-06,9.291145e-07
98.25,[249],[252],87.05658,70.3296554345351,88132.22,,23.060257,0.9218145,0.013566514,-5.2683206,-7.0695605,1.9784039,0.2755319,75.19713,65.56173,0,26,9.119021078467924,6.221202,5.3036647,14.408636,15.811744,2935.324,42.585,498.495,1523.4344,231.37364,17.733643,0.5633976,41.67633,25.08832,19.123197596320963,1.984198521936241,1.141246199643104,0.1751633124080007,41.67633056640625,25.088319778442383,9.410926818847656,8.350589752197266,2053,239396,0,15181,1815,10172,0,251,0,2674,0,0,1752,4595,0,13340,0.0016809432,0.00017021464,0.0011397483,0.00026693885,0.00040639553,1.7964234e-05,0.0005726537,0.00030570783,6.958768e-06,9.792627e-07
98.5,[249],[253],86.45788,67.12807062074735,88050.75,,25.596424,0.9030344,0.010440937,-5.892196,-10.979049,1.7845216,0.26724893,75.58238,65.5044,0,54,9.436121460017647,5.9216504,5.3036904,14.364671,16.585264,2933.943,52.605,508.515,1388.4491,227.11122,13.912829,0.45872322,44.33682,18.835749,14.914089599622702,1.5153529824849006,1.8332379960090297,0.16629724688724823,44.33681869506836,18.83574867248535,15.037542343139648,9.958301544189453,3125,241404,37,15391,2811,9542,0,432,0,2959,0,0,2768,3451,0,13574,0.0014154201,0.00013897681,0.0016435396,0.0002523201,0.00032258348,1.2850816e-05,0.0004976534,0.00032037543,6.2933127e-06,9.627798e-07
98.75,[250],[255],86.64963,67.53054371127834,87959.68,15.577866,33.197315,0.9163442,0.009620997,-5.8516016,-6.639273,1.8966801,0.26464453,75.48284,65.52738,3,47,8.31317356758721,5.9248686,5.3029785,13.649181,14.66753,2926.1714,52.605,528.555,1399.7739,226.24649,13.514931,0.47880027,46.50017,20.22275,14.239824032625446,1.5295802299507903,1.5521071461952898,0.17784883630392587,46.50017166137695,20.222749710083008,9.504039764404297,9.743562698364258,3125,246488,10,14498,2856,10175,0,514,0,2954,0,0,2788,3753,0,12668,0.0013699337,0.00014598975,0.0016406109,0.0002481799,0.0003218663,1.264179e-05,0.00051653263,0.00033866588,5.767101e-06,9.557101e-07
99.0,[252],[250],86.80364,76.96093022273136,87848.99,,34.88969,0.9484975,0.01154571,-8.492764,-12.495941,2.0188506,0.27704123,74.61368,65.62502,0,60,9.42383934866596,6.2619553,5.3051887,15.171241,16.584583,2909.9177,42.585,533.5649999999999,1548.2874,230.18257,17.361284,0.6064056,43.982403,24.618092,19.09136176862953,1.9027375069679828,0.2527542307906351,0.19470856863951358,43.98240280151367,24.618091583251953,5.214323997497559,8.230245590209961,2053,248600,0,14613,1780,11272,0,557,0,3327,0,0,1742,4700,0,12765,0.0017279339,0.000173966,0.0011604683,0.000260438,0.00037877122,1.8042732e-05,0.0006246382,0.00032437572,6.5596305e-06,1.0482386e-06
99.25,[252],[256],86.77452,66.18077109696029,87856.734,15.093548,31.337587,0.949595,0.006958215,-8.404829,-8.189307,2.007858,0.26938412,74.6351,65.56722,1,40,8.488083997043868,6.010289,5.3039064,14.78757,16.642185,2913.6553,52.605,523.545,1412.2188,227.43756,12.89098,0.52385634,46.18086,23.052803,13.916622586983813,1.5832176317935498,0.7527481697828253,0.2061824975373708,46.18085861206055,23.05280303955078,5.366439342498779,10.698650360107422,3125,245374,66,14941,2793,10245,0,531,0,3435,0,0,2756,3385,58,12924,0.0013876263,0.00013833393,0.001719027,0.00024498685,0.0003293392,1.289237e-05,0.0005277056,0.00035594963,7.212135e-06,1.0050061e-06
99.5,[249],[250],86.39229,66.84962073239413,87824.39,16.840847,28.106585,0.9496245,0.0074602216,-9.104489,-8.3642235,2.0801737,0.2707041,74.25542,65.56779,5,56,7.107430375422872,5.987881,5.309336,15.190431,16.219074,2906.4006,52.605,528.555,1419.574,227.5058,12.74947,0.5195791,46.64151,28.321718,13.93342202791815,1.5516205300855952,1.1221103375592825,0.19180617792999544,46.641510009765625,28.321718215942383,6.071843147277832,9.288427352905273,3125,246456,106,15135,2740,10977,0,523,10,3607,0,0,2704,3508,105,13092,0.0013605593,0.00014233861,0.0017153592,0.00024379743,0.0003462607,1.4267756e-05,0.00055879244,0.000375784,7.6132374e-06,1.0206254e-06
99.75,[250],[255],85.700455,64.36499079171713,87754.914,15.480461,35.110146,0.95161706,0.006205307,-5.8891997,-7.6773953,1.9954804,0.27535555,74.018326,65.52157,3,86,6.294616392990489,5.9956594,5.312048,14.718002,16.600996,2893.57,52.605,528.555,1411.5397,228.34421,13.0414715,0.5204927,47.737373,20.639915,13.854594193975485,1.5653291232600837,0.2111950391765531,0.17354482931800816,47.73737335205078,20.639915466308594,3.3762922286987305,7.734270095825195,3125,246488,0,14901,2856,11774,0,666,0,3486,0,0,2812,3823,0,12734,0.0013605277,0.00014502404,0.0015538041,0.00024539363,0.0003816132,1.5588026e-05,0.00056027627,0.0004132819,8.9299465e-06,1.0608869e-06
100.0,[251],[251],86.16548,71.88645973205567,87820.336,15.982499,31.829231,0.8713095,0.01053518,-5.628023,-11.695317,1.8922796,0.28710768,73.94847,65.54475,5,100,6.761734540626019,6.2504544,5.311896,13.2495165,17.388699,2870.4915,42.585,538.5749999999999,1563.6709,232.40463,16.530363,0.6814697,42.132423,29.959616,18.05433354904621,2.0809075277402362,0.4390326964987676,0.16025831162994156,42.132423400878906,29.95961570739746,5.592533588409424,13.475275993347168,2053,249580,1,14400,1795,14001,0,797,0,3939,0,0,1738,5076,0,11813,0.0015914799,0.00017333124,0.0010815553,0.00025959412,0.00036176218,2.145799e-05,0.0006057298,0.00038927273,8.682043e-06,1.2610615e-06
100.25,[251],[254],86.821754,70.39202006413386,87746.79,,36.07568,0.8956289,0.011533015,-6.7107563,-9.027454,1.8218414,0.28969446,73.96587,65.520424,0,95,7.052353036160332,6.2070823,5.311032,13.603673,17.021666,2853.1353,42.585,543.5849999999999,1561.3848,232.92036,15.55428,0.67743313,42.610374,21.419535,16.893776684519292,2.048249099695921,0.655464246322516,0.1853069220662536,42.610374450683594,21.41953468322754,7.3324689865112305,11.786982536315918,2053,250476,0,14701,1813,13965,0,948,0,4363,0,0,1752,4384,0,11939,0.0014675035,0.00017130496,0.001166157,0.00025884862,0.00037321943,2.1090058e-05,0.00056156213,0.0003929942,4.5243055e-06,1.2746457e-06
100.5,[250],[250],87.22792,76.18291535010705,87724.62,17.792957,38.595474,0.9226316,0.011661679,-5.5578938,-9.466574,1.8408622,0.28598663,73.93542,65.50764,6,113,6.256829397866765,6.206999,5.310976,13.266692,17.772142,2842.7214,42.585,543.5849999999999,1571.2971,233.78316,15.23436,0.657391,40.561584,22.533442,16.690176414027537,1.7301971185076321,0.29352750007093004,0.2200424012615287,40.56158447265625,22.5334415435791,5.203162670135498,14.607251167297363,2053,250444,0,15498,1796,15515,0,1026,0,5321,0,0,1745,3824,0,12775,0.0014873903,0.00016764937,0.0011786156,0.0002573033,0.00036661053,2.0297157e-05,0.000553735,0.00039785166,4.879473e-06,1.2754979e-06
100.75,[254],[254],86.37931,74.32229612790621,87671.42,,33.07843,0.9327806,0.011913426,-5.9070077,-9.922199,1.8844881,0.28452763,74.24642,65.52905,0,111,7.594668502646049,6.18687,5.310411,14.357152,16.579403,2834.2278,42.585,548.595,1584.9165,234.30327,14.883669,0.6438547,40.311726,24.475014,16.10597495656852,1.768097158573721,0.43029340691587764,0.22970843776199618,40.31172561645508,24.475013732910156,6.030289173126221,12.097317695617676,2053,251276,0,16378,1821,15048,0,1080,0,4717,0,0,1748,4495,0,13253,0.0015882121,0.00015901911,0.0010979931,0.00025216228,0.00039353475,1.8564859e-05,0.00054800103,0.00037695732,6.147768e-06,1.2642e-06
101.0,[252],[253],87.68998,73.73587204859807,87659.05,,36.037273,0.875686,0.012258771,-5.353471,-10.947547,1.7730721,0.2827597,74.21369,65.5348,0,78,6.805456793487097,6.188456,5.3118806,13.256479,16.558146,2829.826,42.585,548.595,1596.0884,235.21169,15.427288,0.60879123,38.363106,25.857449,16.51391163724902,1.6923346451084713,0.9783370005636224,0.22112201859904163,38.36310577392578,25.85744857788086,11.219898223876953,14.723742485046387,2053,251278,0,15597,1835,14655,0,1037,0,5136,0,0,1758,4006,0,12461,0.001503762,0.00014972653,0.001127215,0.00024598365,0.00039272025,1.801578e-05,0.00053135335,0.00039954655,4.5542506e-06,1.284432e-06
101.25,[250],[253],89.78548,69.28321209201565,87782.63,,28.214388,0.7862447,0.009645699,-6.912816,-8.115323,1.6685889,0.2742948,74.48739,65.52575,0,56,5.931704695796216,5.944987,5.315245,14.030737,16.585888,2836.7236,52.605,543.5849999999999,1456.3901,232.43515,11.350189,0.5043579,41.90409,21.262264,12.2866689706768,1.3722448993447731,1.9514617832472123,0.20822753165922356,41.904090881347656,21.262264251708984,11.695984840393066,8.584936141967773,3125,249394,115,15761,2770,14274,0,908,0,5266,0,0,2701,3517,73,12214,0.001158744,0.00013720049,0.0016645276,0.00022564073,0.00026610965,1.380508e-05,0.0004810953,0.0003931812,4.1663443e-06,1.2238726e-06
101.5,[249],[254],87.86438,64.21241105067266,87668.6,,27.909681,0.79729974,0.008090912,-5.219283,-8.735155,1.6449506,0.27642256,74.47401,65.55251,0,80,6.155549013339497,5.921968,5.318948,13.229797,15.4294615,2835.8704,52.605,543.5849999999999,1437.0874,233.14133,11.125568,0.4928796,36.027927,21.923077,12.117630246927561,1.3559488375490703,1.5053631533324372,0.20016757158753912,36.02792739868164,21.923076629638672,10.801019668579102,10.657641410827637,3125,249374,137,16180,2754,14571,0,787,7,5340,0,0,2674,3678,135,12325,0.001189926,0.00013785643,0.0016290363,0.00021796997,0.00026135327,1.2870203e-05,0.0004785968,0.0003954694,3.4332102e-06,1.1993646e-06
101.75,[250],[253],84.929344,65.79035315575538,87675.76,,26.783682,0.78895074,0.007741,-4.4275703,-9.255427,1.6212462,0.2728522,74.36227,65.579475,0,51,5.587904892174614,5.9346943,5.3187547,12.500552,16.175991,2837.9675,52.605,538.5749999999999,1432.608,233.89085,11.4409895,0.4871979,41.269123,26.264624,12.217351020985364,1.3941198930894865,0.6446064006140599,0.20764900816042647,41.26912307739258,26.264623641967773,2.7725682258605957,9.870162010192871,3125,248506,81,16198,2823,13696,0,852,0,5600,0,382,2735,2312,81,12305,0.001187738,0.00011934518,0.0016196466,0.00021172532,0.00027414598,1.21026405e-05,0.00048092968,0.00038782993,2.474959e-06,1.1991574e-06
102.0,[247],[255],85.49683,66.39715690612793,87742.664,,31.296656,0.63786227,0.0070374967,-8.731061,-9.22488,1.396737,0.26398048,74.03405,65.56051,0,45,5.666026052424047,5.7777376,5.315975,14.386962,17.375484,2846.167,62.625,543.5849999999999,1284.6187,230.3886,8.407364,0.41901672,40.693623,22.147161,10.971371312819688,1.2420119942288939,0.8231483698380908,0.1672287067681493,40.69362258911133,22.14716148376465,3.394784688949585,8.64156723022461,4421,248022,950,13030,3236,13328,0,728,21,4994,0,0,3151,3029,0,0,0.000970432,0.00011010235,0.0018119962,0.00018919205,0.00019974617,9.60611e-06,0.0004483492,0.00037754056,3.3276601e-06,1.1227659e-06
102.25,[254],[253],85.752914,75.455054297814,87696.11,,28.91481,0.8739621,0.011100028,-4.280957,-8.171555,1.7318573,0.27395508,74.860275,65.72211,0,70,8.399633274008655,6.1855927,5.316037,13.638514,16.565294,2828.0203,42.585,543.5849999999999,1580.1335,238.05675,14.886517,0.501752,38.552574,23.262531,16.169269579956033,1.5897014227999429,0.17160543039448947,0.17890705310668825,38.552574157714844,23.262531280517578,4.4495439529418945,8.756802558898926,2053,250486,0,13708,1801,13769,0,789,0,4932,0,0,1750,3873,0,0,0.0014583376,0.00014088034,0.0010707441,0.00021246678,0.00033225515,1.3630125e-05,0.0005240609,0.00038502296,2.7052768e-06,1.1348226e-06
102.5,[252],[255],84.575714,71.24799530322736,87677.29,,31.751345,0.87175053,0.011547257,-4.4186044,-10.464646,1.6838436,0.27220765,75.003586,65.72042,0,66,8.349703046937778,6.199234,5.3188124,12.513463,16.560438,2828.35,42.585,533.5649999999999,1561.9995,239.61136,14.9859495,0.5361991,41.829086,32.49641,16.35354271497751,1.5685852172027355,0.058461798740986906,0.18623473908735505,41.82908630371094,32.49641036987305,0.8966749906539917,10.709856033325195,2053,248612,0,13310,1801,14597,0,738,0,4972,0,436,1752,3856,0,0,0.0015088851,0.00014127961,0.0010896889,0.00020871326,0.00033853215,1.3701312e-05,0.00052877207,0.00038228914,3.5459761e-06,1.103968e-06
102.75,[254],[255],85.17313,71.99355663886438,87772.54,,36.072933,0.8780027,0.012029011,-5.208354,-8.021757,1.7668849,0.2701864,75.13385,65.71185,0,73,8.945039103553537,6.2206645,5.319667,12.505706,15.853134,2823.7188,42.585,533.5649999999999,1563.4048,240.40315,15.04883,0.55989385,43.031265,20.022276,16.47965083780165,1.5304018436028277,0.1699471670940469,0.19176440464392738,43.03126525878906,20.022275924682617,4.225924968719482,16.93752098083496,2053,248612,0,12884,1799,15943,0,872,0,5685,0,0,1749,4443,0,0,0.0014864776,0.00015206808,0.0010613002,0.00020573364,0.00034178927,1.3498807e-05,0.00051063084,0.0003993175,4.847823e-06,1.0325543e-06
