hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,t2,w_max_inner,w_max_outer,w_mean_lower_inner,w_mean_lower_outer,w_mean_upper_inner,w_mean_upper_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,lcl_pdiff,theta_e,theta_e_inner,theta_e_outer,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,precip_sum_inner_v,precip_sum_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,ni_mean_inner,ni_mean_outer,nr_mean_inner,nr_mean_outer,nc_mean_inner,nc_mean_outer,PE_max_outer,PE_max_inner,PE_mean_outer,PE_mean_inner
47.5,[256],[253],44.12856,36.79465228384668,96165.28,298.71213,12.898996,20.438343,0.31576112,0.01052524,0.23950997,0.054287262,0.25817558,0.043161325,-6.1656103,-5.5650473,0.8114253,0.26312667,53.418736,48.232086,0,7,4.626313111243556,4.438929,4.063469,13.873424,13.80786,919.4085,2.300165891647339,46.141922,348.29123,350.77127,347.54312,62.625,217.935,72.645,687.9867,337.33505,3.6455493,0.5809603,21.660099,19.316101,14961.334,22437.266,4.510596697380524,2.3472719222970637,1.4553854510445845,0.2200860805348212,21.660099029541016,19.31610107421875,10.681416511535645,10.977785110473633,4421,49084,796,16388,2942,6570,0,214,64,2487,76,714,2696,2208,591,14766,0.00045065937,0.0001114872,0.0010684113,0.0003454451,7.780146e-05,1.51957e-05,0.00044131643,0.00025672343,3.200769e-06,7.92764e-07,906705.8,236340.05,2574.995,1622.3295,221372000.0,121189690.0,39.834957,38.387436,1.2169685,6.989269
47.75,[251],[253],43.518517,36.93511811455527,96141.71,298.71008,13.52034,21.102943,0.38361228,0.0022756457,0.23952577,0.052565176,0.27476695,0.039779708,-5.773091,-4.3304152,0.8090373,0.25277954,53.53255,48.098457,0,7,4.284967399887654,4.4666977,4.061578,13.535143,13.135612,919.3794,2.3061177730560303,46.555878,348.27737,350.6644,347.57843,62.625,217.935,82.66499999999999,700.8058,337.2839,4.110812,0.50937164,25.926577,21.338137,16837.887,19100.928,5.013055943498203,2.001050933864819,1.1433267581188142,0.23465435021190303,25.926576614379883,21.338136672973633,8.887784004211426,11.022439002990723,4421,49084,598,16497,3141,5874,0,113,2,2019,0,586,3021,2351,260,15885,0.0005176378,0.000105372266,0.0010048267,0.00034536957,8.045104e-05,1.2474296e-05,0.00045953988,0.00024297864,3.0625263e-06,7.306467e-07,965926.7,213477.31,2575.4631,1640.7826,225759820.0,117372100.0,41.685207,46.256153,1.0699506,7.886545
48.0,[253],[250],43.897507,38.214618027865235,96128.09,298.71,14.864362,19.345821,0.38941127,0.0015534153,0.2359073,0.050970085,0.27344233,0.03840652,-6.1517324,-5.013855,0.7949777,0.24791764,53.394375,48.000362,0,4,4.328330395044797,4.463144,4.061972,13.541664,11.341941,900.24536,2.2872090339660645,46.588444,348.27274,350.60696,347.66852,62.625,212.92499999999998,82.66499999999999,708.0802,347.3782,4.0909505,0.4911396,24.20158,16.226679,16842.443,17366.205,5.020219225409623,1.9980630562008816,0.9328258414974198,0.23698072864312542,24.201580047607422,16.2266788482666,7.6918792724609375,9.591758728027344,4421,46680,555,16365,3182,5118,0,73,8,2024,0,0,3015,2371,381,15944,0.0005064659,0.000102575956,0.0010095148,0.0003430494,8.265045e-05,9.233486e-06,0.00047570403,0.00022711,2.3379548e-06,6.379675e-07,735882.9,196050.05,2475.7512,1685.1956,232248560.0,112834860.0,32.52221,45.013725,1.0272634,7.883844
48.25,[253],[253],44.92544,38.659067457848856,96073.734,298.71017,14.706543,18.06722,0.40845007,0.003971483,0.23718974,0.048838194,0.27902663,0.037431404,-5.5667334,-4.051841,0.8199222,0.24506736,53.343502,47.95223,0,3,4.771546148912966,4.483687,4.06067,13.1841955,14.151545,912.6279,2.28550386428833,46.4484,348.27408,350.6122,347.72098,62.625,212.92499999999998,82.66499999999999,705.9929,347.81436,4.2396073,0.48656872,21.437237,15.977811,17369.672,16936.484,5.09185796892779,1.9273159461094316,1.1059321153742312,0.23826778325371442,21.437236785888672,15.977810859680176,6.815981864929199,12.49629020690918,4421,46680,555,17130,3221,5137,0,65,13,2029,4,329,3057,2196,213,16647,0.00054307125,0.00010509893,0.0009736881,0.00034783818,9.1698115e-05,8.94296e-06,0.0004946985,0.00022718775,2.8639674e-06,6.2581296e-07,809286.4,195000.38,2492.6072,1737.1189,227883410.0,112133480.0,36.42733,39.331688,1.0209872,8.190929
48.5,[250],[253],45.17757,37.920598774165896,96041.414,298.71124,12.45085,22.18499,0.39776644,0.015242422,0.2347924,0.051776867,0.2739283,0.042488784,-5.818717,-5.619284,0.8744952,0.25523332,53.353474,48.053284,0,2,4.3909981636229025,4.5944605,4.0646195,13.904207,12.437968,911.14703,2.281532049179077,46.52591,348.28204,351.24792,347.84445,52.605,212.92499999999998,82.66499999999999,720.18054,358.83984,4.7417765,0.6007949,26.093925,20.225643,13300.684,21431.557,5.717627123482973,2.311931427210241,1.3450058567318068,0.2448924183611518,26.09392547607422,20.225643157958984,11.243051528930664,8.186535835266113,3125,47976,296,17426,2186,6164,0,54,0,1791,0,0,2037,3751,58,17151,0.00051380345,0.00012402923,0.0008024365,0.00037227705,0.000105025756,1.051871e-05,0.00055096386,0.0002436841,3.356607e-06,6.475311e-07,858413.6,210036.45,2174.1992,1797.1724,285563620.0,112167896.0,40.588398,54.106735,1.2426633,9.161173
48.75,[254],[255],45.785374,38.00081924815754,95999.78,298.7123,14.548025,18.177689,0.39002246,0.0021492539,0.24530438,0.044528823,0.2806158,0.033754356,-4.2817297,-4.6866603,0.81890094,0.23662236,53.236977,47.86099,0,4,4.627118388727598,4.4664693,4.0595202,12.8358555,12.045226,954.1543,2.3280906677246094,46.534576,348.2946,350.82687,347.84305,62.625,217.935,72.645,704.293,343.06027,4.3084717,0.471336,26.460382,14.060202,17875.85,17059.535,5.031048133397262,2.006257281689821,1.414678940540241,0.22957937987680616,26.46038246154785,14.060201644897461,7.3976054191589355,12.974479675292969,4421,49084,459,17785,3336,4946,0,34,0,1459,0,0,3160,2915,120,17498,0.00051106926,0.000103675324,0.000993219,0.00033586597,9.1812624e-05,7.848811e-06,0.00047957498,0.00022071437,2.781805e-06,6.0972064e-07,777662.75,196088.14,2363.879,1743.8839,233802500.0,110121280.0,26.447433,48.59483,0.98388577,8.402394
49.0,[250],[256],45.05452,34.71893718356178,95974.73,298.71356,16.731895,16.202255,0.38628665,-0.006307414,0.22782989,0.038169727,0.26690274,0.026861971,-5.4311547,-5.7839527,0.7561805,0.22068255,53.231464,47.668755,6,2,5.3079194178500755,4.3731136,4.056008,14.610114,14.153795,990.9364,2.329280138015747,46.47853,348.2923,350.43875,347.87985,72.645,217.935,62.62500000000001,685.9525,332.2766,3.9631069,0.34511504,27.51419,21.177742,22561.967,11762.211,4.601485897549908,1.5350716040908363,1.837763459014323,0.20239222876012453,27.514190673828125,21.17774200439453,8.704994201660156,10.425064086914062,5957,47548,892,16906,4386,3714,0,48,0,1618,0,0,4267,1456,279,13206,0.00047962638,8.7952634e-05,0.0010372305,0.00030610777,7.7712786e-05,6.1810556e-06,0.00043149586,0.0001875309,2.8226004e-06,5.815698e-07,915345.5,185225.92,2476.4878,1680.0659,213067100.0,94592110.0,41.041466,50.30352,0.73202693,7.743081
49.25,[256],[254],45.58453,39.08369067475036,95953.34,298.71332,18.615742,16.704226,0.41042617,0.006294547,0.21442954,0.045610726,0.26223198,0.03561508,-4.7685018,-4.060089,0.783288,0.23387024,53.407875,47.828217,11,1,5.199033970632589,4.4594474,4.0549393,14.97738,12.434151,991.9617,2.314950942993164,46.658493,348.29126,351.08792,347.9998,62.625,217.935,82.66499999999999,704.8727,343.1702,4.297544,0.4619791,37.07156,21.116152,17834.807,16480.18,5.377434215056577,2.0594641629716346,1.627186533016534,0.22814190402717516,37.07155990600586,21.116151809692383,10.471407890319824,13.10173225402832,4421,49084,716,17039,2956,4575,0,60,150,1435,0,0,2738,2676,709,15655,0.00051652157,0.000100946396,0.00097566796,0.00033018432,9.540282e-05,7.93668e-06,0.00045382298,0.00019303548,3.1814966e-06,6.2328274e-07,1065088.9,222180.58,2450.744,1716.8422,255578430.0,89319530.0,51.21988,66.90845,0.96172446,8.303566
49.5,[253],[255],46.465645,36.03646753646515,95902.25,298.71512,18.42297,29.886845,0.4020813,0.0076314956,0.20583114,0.048543945,0.25361043,0.038142476,-4.539407,-8.107932,0.7704034,0.2366281,53.474926,47.876953,13,12,5.170909527680709,4.4689665,4.04991,14.274775,13.496492,994.4873,2.343925952911377,46.60417,348.28458,351.133,348.05115,62.625,212.92499999999998,72.645,708.4535,348.82837,4.373049,0.4437476,35.72934,17.209278,18187.51,15407.805,5.342815709153691,1.9184485703958765,1.3014736959786493,0.21820399133091486,35.729339599609375,17.209278106689453,7.195342540740967,11.023517608642578,4421,46680,515,16167,3161,4631,0,51,0,1346,0,0,3076,2830,399,11919,0.0005584357,0.000101703736,0.0009903774,0.00033851026,9.8985955e-05,7.831297e-06,0.000466879,0.0001948872,3.5475305e-06,6.1910293e-07,1310974.0,238585.98,2537.6511,1735.8595,260517100.0,96522490.0,34.161304,66.06695,0.92393416,8.416601
49.75,[249],[253],46.68279,35.933759666624525,95884.84,298.71548,18.527737,14.965821,0.39183718,-0.0033532416,0.2057906,0.044553615,0.25158352,0.03237391,-7.74055,-6.45572,0.7240703,0.21873231,53.344887,47.691372,23,0,5.045553746693826,4.372289,4.04008,14.267702,13.118658,1032.3839,2.36175537109375,46.032024,348.29388,350.5795,348.12717,72.645,212.92499999999998,72.645,706.5499,340.2337,4.003598,0.3455077,30.177736,29.364231,22932.61,11241.094,4.727001998399641,1.7712832254178932,1.9328981687396436,0.18489406860081958,30.177736282348633,29.36423110961914,7.352595806121826,8.724418640136719,5957,45144,998,14531,4245,3324,0,40,5,1187,0,0,4093,1751,941,13216,0.0004921613,8.627e-05,0.0010165521,0.00030850046,8.174703e-05,5.9539134e-06,0.00040636852,0.00016452513,3.2730172e-06,5.5817316e-07,1355304.0,237675.55,2555.3508,1666.2772,205228240.0,91405830.0,60.114563,60.313545,0.7289933,7.760136
50.0,[253],[251],44.706814,38.11559399405679,95875.65,298.7171,15.521893,10.108288,0.46010762,0.00049574545,0.22226937,0.044354875,0.2800569,0.03320425,-7.7552176,-4.13662,0.7853947,0.21921113,53.695217,47.78876,1,0,5.510873373270521,4.483751,4.037381,13.173108,11.694592,1053.6654,2.3741374015808105,45.905083,348.31125,351.1518,348.2466,62.625,217.935,82.66499999999999,724.80334,344.91547,4.578741,0.42293715,27.132046,18.314537,19175.768,14993.545,5.447354495850613,2.052086112963155,1.1218451265392912,0.2178966643904672,27.13204574584961,18.314537048339844,7.373120307922363,8.647516250610352,4421,49084,347,15494,3347,3985,0,29,0,1177,0,0,3236,2546,301,11822,0.0005512674,9.218536e-05,0.00095679704,0.0003260815,9.086784e-05,6.3013804e-06,0.00047874823,0.00015523584,2.8722407e-06,5.7186827e-07,1079089.1,297708.28,2433.3884,1678.1622,241771760.0,80400260.0,36.880672,49.785126,0.88275975,8.775032
50.25,[250],[255],45.684834,40.00612434974084,95854.055,298.71838,14.753136,16.571457,0.47329324,-0.000649248,0.22707802,0.04669304,0.2868577,0.034656864,-4.691395,-3.7244577,0.81439155,0.22736332,53.74971,47.79236,0,4,5.577463724060284,4.5024037,4.0348244,13.877937,10.31812,1049.792,2.34013295173645,45.884033,348.33768,351.29242,348.2799,62.625,212.92499999999998,82.66499999999999,718.6689,351.52213,4.574503,0.40444338,21.195791,10.718434,19089.4,14092.83,5.440343352857371,2.054562787185641,0.9069036643810848,0.2125506073403724,21.195791244506836,10.71843433380127,5.754962921142578,8.680671691894531,4421,46680,272,15996,3376,3635,0,12,0,1258,0,0,3305,2154,188,12447,0.000557801,9.350764e-05,0.0009654143,0.0003380671,8.3928004e-05,6.7140213e-06,0.00047890336,0.00016218198,2.180442e-06,5.746605e-07,726476.56,313690.66,2319.3645,1685.5969,239306670.0,82953530.0,22.835625,40.230896,0.8423679,8.775964
50.5,[256],[255],46.344658,38.542496382535155,95830.29,298.72092,13.46381,15.829634,0.48599106,-0.005462516,0.2199503,0.044346157,0.28448322,0.03168294,-7.8072643,-4.61563,0.8275403,0.22894518,53.575146,47.718197,0,2,5.612323615779508,4.515666,4.040915,13.530913,13.122374,1089.3927,2.344683885574341,46.030777,348.36298,351.4295,348.35724,62.625,217.935,82.66499999999999,715.2026,344.0227,4.7604976,0.3995301,22.120714,14.994303,19708.459,14534.106,5.524904091660868,2.054680655596447,1.554210074041013,0.20538962643840492,22.12071418762207,14.994302749633789,14.093398094177246,11.455546379089355,4421,49084,328,17222,3343,3820,0,23,0,978,0,0,3218,2553,172,16507,0.000550807,9.551017e-05,0.000902783,0.00032925647,9.1221504e-05,6.7408423e-06,0.00049261976,0.00019143024,1.3001354e-06,5.937627e-07,434994.8,309462.88,2185.206,1707.8739,235901920.0,105727010.0,30.002743,40.9364,0.8334258,9.16072
50.75,[255],[251],48.068027,40.7432764179104,95820.12,298.72366,16.39996,17.415483,0.4978598,-0.0045876876,0.25762352,0.043327376,0.31590152,0.031145584,-7.3141785,-4.2230997,0.97277486,0.22616391,53.52961,47.67387,11,1,5.781486792074058,4.5087314,4.0417395,14.244492,13.515879,1107.1478,2.34427547454834,46.09248,348.3765,351.41534,348.47705,62.625,217.935,82.66499999999999,726.59375,345.33823,4.8495445,0.40773576,26.268738,15.189157,19805.54,14797.547,5.842118388705966,2.122726396823087,1.5570515382571604,0.20427132640856557,26.26873779296875,15.189156532287598,8.943642616271973,14.336585998535156,4421,49084,483,16439,3138,3851,0,41,0,1075,0,0,3040,2335,348,15809,0.00055051956,9.595282e-05,0.0009810496,0.00032328637,0.00011232657,6.55407e-06,0.00052619533,0.0001922763,3.055619e-06,5.7125015e-07,647780.6,296393.56,2196.0967,1717.4004,244830720.0,117379780.0,31.106434,50.458534,0.85085154,9.302508
51.0,[256],[252],48.97366,40.81594995875935,95751.7,298.72714,15.127729,12.864178,0.49014914,-0.0033872332,0.28084853,0.04208304,0.3315989,0.030522801,-5.8930173,-5.9526987,0.9758929,0.23758495,53.44898,47.59471,1,0,5.873581264130473,4.522651,4.0404744,13.878998,13.141784,1123.0511,2.3033998012542725,46.116875,348.40244,351.45178,348.57013,62.625,217.935,92.685,725.16766,345.87732,4.924228,0.4015936,24.413925,16.356287,20140.094,14524.034,5.889236341185013,2.0910836311494414,1.0759659188835218,0.1765576069063375,24.413925170898438,16.356287002563477,5.508668422698975,10.569682121276855,4421,49084,361,15729,3270,4269,0,32,0,988,0,0,3124,2565,287,15121,0.00057233835,0.00010246798,0.0010315119,0.0003206059,0.000110101275,7.6253177e-06,0.0005413731,0.00021847837,2.3240254e-06,6.0286453e-07,545099.4,299925.84,2195.5176,1665.8046,264933650.0,116626890.0,34.931557,43.855934,0.83722645,9.4034395
51.25,[252],[250],49.965923,39.49160117369432,95743.086,298.73264,16.504704,12.988228,0.44946775,0.0016140442,0.2655927,0.04501247,0.3101644,0.033979047,-5.6699476,-5.5610657,0.9456906,0.24913575,53.473434,47.512093,5,0,4.878026578088758,4.5461,4.039653,13.57926,12.43223,1129.5834,2.3228752613067627,45.863262,348.42798,351.3682,348.68268,62.625,217.935,82.66499999999999,742.61835,349.81036,5.064247,0.4577758,28.409834,12.691814,20854.57,15932.429,6.447891848470098,2.428290429777394,1.0470878098409826,0.18007565376680948,28.409833908081055,12.691814422607422,5.531543731689453,12.251924514770508,4421,49084,610,14366,3063,4327,0,61,22,1214,0,0,2897,2446,510,13223,0.0005681291,0.000103282924,0.0010704221,0.00032222312,8.994159e-05,9.942532e-06,0.0005270801,0.00021153757,2.635698e-06,6.1030653e-07,556893.94,292349.25,2261.7087,1598.4275,259095520.0,103108720.0,27.772396,52.553337,0.95557845,9.610304
51.5,[257],[254],48.814064,39.40853745072753,95736.57,298.73648,16.141533,14.0450325,0.5171403,-0.004608954,0.29507908,0.042766675,0.34885457,0.03072201,-6.663303,-4.5850997,1.0052829,0.24896665,53.427235,47.42937,4,0,6.6048307470199195,4.565679,4.0395975,14.644085,11.374299,1149.4774,2.2854483127593994,45.555527,348.45663,351.3889,348.75052,62.625,217.935,92.685,728.1289,347.70926,5.3895087,0.40123457,27.829948,14.28858,22156.27,13972.593,6.483227420439942,2.1986496578420085,1.1934903010444327,0.1700917505283579,27.82994842529297,14.288579940795898,9.081204414367676,11.828619003295898,4421,49084,368,14272,3265,3974,0,52,0,1274,0,0,3130,2206,278,13402,0.00060237164,9.29923e-05,0.0010156597,0.00033069807,0.00010132824,7.822411e-06,0.0005134662,0.00019435525,2.538397e-06,6.2268725e-07,462084.9,295770.16,2278.9585,1550.6058,243796820.0,96430630.0,32.40639,49.411835,0.83594894,10.281459
51.75,[250],[257],48.599567,37.62974612372262,95724.15,298.74124,12.067543,17.515781,0.43268844,-0.009047563,0.27922523,0.035729337,0.31682488,0.024345377,-6.1906657,-6.0433617,0.9426889,0.23849711,52.91597,47.137997,0,3,6.847059342222627,4.4690447,4.040088,12.863337,12.048423,1160.1619,2.2679712772369385,45.18648,348.48398,350.8457,348.75897,72.645,217.935,82.66499999999999,724.09247,338.16013,4.567842,0.30242833,29.654945,12.548518,25735.223,9740.31,5.784166453785066,1.57053889590305,1.2757637216081528,0.15941921660054817,29.654945373535156,12.548518180847168,8.275407791137695,9.054878234863281,5957,47548,1053,13408,4117,3275,0,34,0,1060,0,0,4000,1645,1027,12430,0.000543204,8.126763e-05,0.0010613833,0.00030962608,8.595373e-05,7.3630144e-06,0.00048362033,0.00023231702,2.1358317e-06,6.95977e-07,366078.4,308603.0,2377.609,1446.7423,213269420.0,134321730.0,26.987877,54.424965,0.63997346,8.830577
52.0,[258],[254],48.977615,41.361183763860346,95684.56,298.74646,14.553915,14.742133,0.56714576,-0.0029733423,0.2819495,0.04578233,0.3509199,0.033386823,-5.515744,-6.708644,0.9638633,0.2615823,53.430244,47.282063,0,0,7.109365115220994,4.5796595,4.0510826,13.566348,12.058249,1173.5449,2.262848377227783,44.858753,348.5165,351.38873,348.963,62.625,217.935,92.685,739.99194,348.10373,5.5609307,0.4202781,32.818256,9.393567,22610.744,13572.881,6.741737845704745,1.9494298629176332,1.3952314263540941,0.2109866747841279,32.81825637817383,9.393567085266113,9.259308815002441,8.411421775817871,4421,49084,416,13271,3168,3908,0,6,27,1082,0,0,3065,2414,167,12219,0.00064603734,0.00010103583,0.0010266309,0.00034441144,0.000117726544,8.772697e-06,0.0005196847,0.00024361102,2.5664203e-06,7.3592213e-07,408985.3,310817.1,2288.4746,1507.4744,242927550.0,120164340.0,19.579716,60.130493,0.8819622,10.64789
52.25,[250],[254],50.186012,39.23234598068964,95663.22,298.75122,15.643698,13.329931,0.462942,-0.005798684,0.2558807,0.044449005,0.30661213,0.03167416,-8.692367,-4.122276,0.9334296,0.25624934,52.93732,47.04164,2,0,6.051251664711867,4.4708314,4.05182,14.632445,12.077698,1198.7665,2.2452361583709717,44.89534,348.55106,350.74243,349.04907,72.645,217.935,72.645,740.811,339.26755,4.77876,0.34921113,33.831112,12.353985,26885.303,10297.887,6.363958880517075,1.565657987633839,1.2296296642051787,0.19692314937106623,33.831111907958984,12.353984832763672,7.576857089996338,11.060276985168457,5957,47548,1252,11951,3889,3295,0,34,10,1678,0,0,3749,1047,1070,11209,0.00054303394,8.6603606e-05,0.0011083443,0.0003171333,9.0688176e-05,7.0930355e-06,0.000469898,0.00024224773,2.338229e-06,7.4926027e-07,384571.62,308275.62,2348.006,1406.2589,205135060.0,134730740.0,24.502468,61.545765,0.73753196,9.195769
52.5,[248],[253],51.329235,38.84717190152123,95581.89,298.75586,16.446255,14.2126255,0.46271226,-0.004200563,0.29194254,0.038584825,0.3337615,0.027707182,-7.654901,-4.177792,0.9593581,0.25313237,52.77954,47.04215,7,0,5.867583818228227,4.471496,4.0495405,13.901195,11.702438,1222.5684,2.2689647674560547,44.972412,348.58502,350.6939,349.1834,72.645,217.935,62.62500000000001,747.65936,340.51593,4.703491,0.3790843,29.2963,11.836763,26443.027,10737.5625,6.268882481410046,1.829878816537917,1.310781359141077,0.2016940366023166,29.296300888061523,11.836763381958008,6.052913665771484,7.674220085144043,5957,47548,1342,10833,3848,3089,0,49,42,1521,0,0,3631,1094,1246,10118,0.00054690643,8.9346504e-05,0.0011444882,0.0003195691,9.35986e-05,7.2297116e-06,0.00045485262,0.0002316016,2.36642e-06,7.3383256e-07,458935.94,283415.53,2433.8235,1386.0881,193336720.0,138679260.0,26.456408,52.898186,0.7998453,9.023624
52.75,[250],[256],50.067566,41.216787083943686,95564.27,298.75812,21.574463,13.716814,0.5882496,-0.005787479,0.2702703,0.054173663,0.34718937,0.0389293,-6.708971,-4.4256554,1.0137475,0.2755926,53.26596,47.1939,8,0,6.935954005649297,4.590623,4.050705,14.645381,11.7231655,1235.1473,2.2676773071289062,45.118637,348.61963,351.35233,349.3042,62.625,217.935,82.66499999999999,763.68256,348.77014,5.939648,0.43696862,28.982935,15.598245,24227.824,12938.204,6.930320927973585,2.0357215185013064,0.8628229284596564,0.23472191979767557,28.982934951782227,15.598244667053223,4.371756076812744,12.820330619812012,4421,49084,276,11146,3415,3331,0,17,1,875,0,0,3265,2193,223,10568,0.00067144673,9.9323464e-05,0.0010510867,0.00036363248,0.00010428495,8.154168e-06,0.00050560065,0.00022452851,2.6332818e-06,7.874474e-07,470596.12,281069.12,2333.493,1499.2128,218117980.0,120334270.0,31.54665,51.37006,0.9127374,11.248264
53.0,[259],[257],50.649548,36.765330483836514,95535.81,298.76285,16.515213,13.031777,0.45190403,-0.023938127,0.23761874,0.041422896,0.29057997,0.024805678,-6.1693726,-3.428384,0.8926909,0.23826596,52.433117,46.88609,15,0,7.4150718908202515,4.398256,4.054995,13.898234,9.586458,1355.5459,2.3067381381988525,45.466164,348.65808,350.48227,349.48758,82.66499999999999,222.945,102.70500000000001,701.1523,319.43756,4.275142,0.22074935,28.410316,14.054501,31542.0,5729.5493,5.328448482920583,1.1570772396064206,1.154821206737689,0.16185263045514856,28.410316467285156,14.054500579833984,4.461957931518555,9.002019882202148,7705,48292,1409,9679,5520,1547,0,0,274,770,0,0,5054,542,0,0,0.00053338247,6.84347e-05,0.0010945861,0.00030139016,8.065994e-05,3.906889e-06,0.000427319,0.00019605132,2.2516522e-06,6.755376e-07,446343.94,238973.81,2442.8408,1377.7451,191788080.0,129237320.0,26.040575,50.17574,0.473,8.253108
53.25,[257],[255],50.550846,42.60853924070086,95473.83,298.7688,14.171917,15.283552,0.56097937,-0.0011905698,0.3002666,0.048854202,0.36333314,0.036131002,-6.828908,-4.732445,1.0589178,0.27850512,52.49304,47.05801,0,1,6.937601611210204,4.5738344,4.0710998,13.549065,12.431075,1321.89,2.294581174850464,45.758152,348.6996,350.92432,349.63565,62.625,222.945,92.685,775.213,342.38858,5.661433,0.51927376,24.228668,18.417814,23274.152,14758.799,6.73843783549201,2.3095204334097352,0.8428825481858855,0.20285078847439333,24.228668212890625,18.417814254760742,4.065927982330322,9.291903495788574,4421,51576,309,11003,3361,4298,0,20,53,921,0,0,3183,2848,298,10754,0.0006536586,0.00012940452,0.0009807174,0.0003759011,0.00011718433,1.0732939e-05,0.00052765314,0.00028446087,3.3563804e-06,7.640307e-07,568168.9,262523.97,2407.2065,1530.3013,238621900.0,132858590.0,36.753647,44.04615,1.0737872,10.879793
53.5,[254],[251],49.454624,44.54601805550711,95470.164,298.7714,16.169483,18.876701,0.51441544,0.005990976,0.3024096,0.049661774,0.35372388,0.038559116,-5.2510757,-9.205299,1.0210868,0.29193255,51.88619,46.98204,3,6,6.41568841057357,4.5598407,4.073784,14.255365,13.495499,1337.9833,2.240945339202881,45.830746,348.73883,350.59595,349.7965,62.625,222.945,82.66499999999999,791.37964,344.81198,5.51256,0.64345163,23.95293,18.925066,22904.686,18056.54,6.7241245940237,2.7892445119763454,0.8500828719934247,0.22153989131095647,23.952930450439453,18.221282958984375,6.13303804397583,18.925065994262695,4421,51576,331,10665,3298,4627,0,26,0,1069,0,0,3204,2984,0,0,0.0006212504,0.00014055622,0.0009988083,0.00038907462,0.00013599925,1.2308696e-05,0.000542113,0.0002841327,2.7512858e-06,8.133172e-07,489424.38,281578.34,2435.095,1469.1376,239943660.0,130643090.0,40.25807,43.814613,1.3261621,10.761682
53.75,[246],[252],48.681015,39.43066667829241,95451.23,298.77225,14.10071,16.981535,0.44508255,0.0046665827,0.3227779,0.04093676,0.35277227,0.031715527,-5.438828,-7.004299,0.97581995,0.2765476,51.76119,46.70297,0,3,5.356393077776271,4.4523735,4.074042,13.1726465,13.136541,1385.3693,2.268219470977783,45.81689,348.7753,350.0072,349.97806,72.645,222.945,82.66499999999999,770.05725,334.41635,4.7977414,0.5274026,26.812841,30.91225,27255.969,13883.346,5.81806031519337,2.6991213991260445,0.9755938767969027,0.17334924017817505,26.812841415405273,30.912250518798828,14.288268089294434,11.744808197021484,5957,50040,728,9788,4485,3718,0,54,0,944,0,0,4338,2131,0,0,0.00053846143,0.000120252895,0.0011503715,0.0003691729,0.00010911589,1.17615255e-05,0.00048732347,0.00030908777,1.6451831e-06,8.414796e-07,278024.88,291234.4,2442.7224,1339.5791,195372370.0,144833980.0,57.6362,47.847984,1.087955,9.534926
54.0,[248],[258],51.491623,37.25787818091256,95448.39,298.7757,13.587365,17.09708,0.49356517,-0.0013663303,0.2558968,0.055672795,0.31418267,0.041171324,-6.942711,-5.4546714,0.9280323,0.2849996,51.8104,46.67755,0,3,6.224726604331642,4.4147606,4.0754304,13.152151,12.440369,1415.3715,2.227745294570923,45.48858,348.81433,350.03882,350.09137,72.645,222.945,92.685,760.1469,332.5653,5.2608485,0.42923346,30.28378,16.972944,29897.402,11058.342,6.12573343493771,2.07392451210147,1.155923977618083,0.18256277200633161,30.28377914428711,16.972944259643555,7.926733493804932,12.112994194030762,5957,50040,458,9061,4694,3379,0,47,33,942,0,0,4556,1904,0,0,0.00058704655,0.0001020011,0.0009623944,0.0004075878,0.00011709007,1.1082176e-05,0.00049410446,0.0002827773,2.2222446e-06,7.576157e-07,332824.2,271792.25,2473.2283,1278.2598,191150540.0,141295870.0,35.14711,64.07586,0.90183794,10.474619
