hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
98.75,[250],[246],70.60341,58.51701272188962,91373.47,,18.691715,0.3400534,0.03062346,-4.599128,-7.2482142,60.153423,54.242508,0,2,7.874091597023195,5.558516,4.6850452,10.814736,14.023646,2321.2053,47.595,363.22499999999997,1213.1578,287.6035,9.127976,1.5188804,31.595045,23.599005,11.176986838587858,3.6814687770127734,0.460125923704821,0.3735154593741279,31.59504508972168,23.5990047454834,4.900722026824951,8.082448959350586,2561,146080,27,10126,1929,9259,0,49,0,840,0,0,1890,7094,0,0,0.00095864903,0.0002776008,0.0006360314,0.0003808085,0.00014651891,2.2476192e-05,0.00066761376,0.00036515485,1.2084604e-06,1.2478213e-06
99.0,[254],[250],69.84955,61.638870635589996,91336.984,,26.712202,0.1789286,0.036349572,-3.7687726,-6.580156,57.36888,54.431614,0,26,7.051361026088631,5.8924656,4.6724296,9.001334,13.310281,2299.1338,37.574999999999996,363.22499999999997,1170.7628,294.24738,6.0140896,1.8282655,27.65388,28.867218,8.753144560386735,4.682951812891451,0.6503461175940798,0.3865436694971394,27.653879165649414,28.867218017578125,7.299448013305664,8.808282852172852,1597,147044,22,11165,938,9873,0,122,0,986,0,0,907,7611,0,0,0.00045462165,0.00031337468,0.00013421639,0.00038479836,6.45887e-05,2.518927e-05,0.00083378394,0.00037350756,1.0730655e-06,1.2522518e-06
99.25,[248],[247],70.45408,55.5634842652541,91375.51,,21.128794,0.31267285,0.03319456,-3.6427376,-6.1888433,59.720764,54.35797,0,25,6.275219604530735,5.514587,4.659024,10.796598,14.016797,2323.7734,47.595,368.23499999999996,1188.8416,285.8349,7.8210154,1.4632311,30.833054,23.68888,9.567520091685848,3.7621393691234775,0.3118305634965219,0.37109496990241375,30.833053588867188,23.688880920410156,4.371738433837891,9.438812255859375,2561,150188,23,10519,1909,9740,0,187,0,1151,0,0,1898,6964,0,0,0.00086350326,0.0002552386,0.00075209,0.00036719692,0.00015913273,2.0796673e-05,0.0006851861,0.00033612375,1.2967446e-06,1.3273566e-06
99.5,[255],[253],69.32955,59.338422601873226,91356.17,,28.44406,0.2211305,0.03362961,-3.5307264,-9.251546,57.496807,54.56418,0,28,6.599039226354587,5.9018645,4.649526,9.732379,16.241766,2304.691,37.574999999999996,368.23499999999996,1159.7787,291.80344,6.627237,1.5925144,26.10377,30.81946,9.34476039117402,4.176114626484836,0.21932924690615774,0.3857033835198814,26.103769302368164,30.819459915161133,2.511901378631592,9.345985412597656,1597,151152,8,11597,988,10364,0,188,0,1597,0,0,954,7116,0,0,0.0006300903,0.00028574452,0.0002130003,0.00036848735,0.00014141637,2.141863e-05,0.0008013703,0.00033156772,1.3280612e-06,1.3490018e-06
99.75,[246],[252],68.28041,53.757920228867306,91354.26,,28.552938,0.4510002,0.023861496,-3.8901668,-7.567964,60.810467,54.417168,0,12,4.273393633756844,5.4156046,4.644715,11.162309,13.617154,2326.9866,52.605,373.245,1180.6187,279.6147,9.057306,1.0335481,31.054628,15.069077,10.79843755815335,2.70544910649351,0.4501400047847564,0.3999810168211031,31.054628372192383,15.069076538085938,4.246880054473877,14.349679946899414,3125,153808,43,12201,2447,9150,0,178,0,2050,0,0,2421,5164,43,10924,0.000999858,0.00020974387,0.0012037242,0.0003389593,0.0002065897,1.3604067e-05,0.00054262136,0.00032596383,1.5847525e-06,1.2715121e-06
100.0,[247],[256],67.71637,55.82391372862316,91314.31,,28.273458,0.34818384,0.028423425,-5.049641,-6.8242598,60.588882,54.50567,0,40,4.437878123561136,5.566937,4.643834,10.800263,14.373969,2308.9282,47.595,368.23499999999996,1197.843,286.2467,9.291144,1.050165,29.347118,24.03334,11.686349527563419,2.816893297018196,0.3487258214510253,0.33317644279562963,29.347118377685547,24.033340454101562,3.7554714679718018,9.359185218811035,2561,150188,4,12918,1863,10481,0,203,0,1924,0,342,1859,5901,0,11449,0.00089575874,0.00025335563,0.00088410295,0.00034527603,0.00017221532,1.7488073e-05,0.0006283697,0.0003762139,1.0560346e-06,1.2735542e-06
100.25,[252],[256],67.49552,57.97287560557271,91220.234,,30.06502,0.32353273,0.028810263,-5.5092354,-8.199229,60.71553,54.556187,0,31,4.516258095005693,5.5323043,4.6405873,10.441037,13.275089,2304.7356,47.595,368.23499999999996,1193.447,286.73163,8.017977,1.0588859,27.380093,24.006346,10.19331845555168,2.993969905467365,0.3589594842461185,0.31878951602774375,27.38009262084961,24.006345748901367,5.14842414855957,10.901646614074707,2561,150188,29,12961,1859,10941,0,318,0,2588,0,0,1829,5690,0,11570,0.00080825837,0.00023135648,0.00068494584,0.00033609616,0.00015892035,1.8625393e-05,0.0006112191,0.00038640876,1.1335802e-06,1.2327072e-06
100.5,[255],[252],67.96129,60.41496255800322,91308.734,,35.76764,0.18777868,0.029480366,-3.136537,-7.123228,57.31769,54.659725,0,54,4.639463467170486,5.920255,4.6404796,8.633479,13.637646,2290.6108,37.574999999999996,368.23499999999996,1144.075,293.11664,4.897045,1.22741,22.403568,26.13051,7.708357700746601,3.382809157385663,0.347831029775508,0.2795391718616374,22.403568267822266,26.130510330200195,4.339194297790527,9.689509391784668,1597,151152,15,12971,890,12992,0,303,0,2939,0,371,848,6605,0,11372,0.0005029154,0.00025677503,9.9646844e-05,0.00033358112,7.1276176e-05,1.9930714e-05,0.00081377395,0.00040510888,1.558981e-07,1.2105938e-06
100.75,[246],[253],67.90037,52.71854965573265,91350.33,,27.271223,0.35713336,0.021629104,-4.1210265,-6.377301,60.472546,54.43498,0,40,3.099271833199707,5.3981643,4.6570764,10.81627,14.69705,2304.1333,52.605,373.245,1190.4524,281.18216,7.46046,0.8351469,27.261852,18.441002,9.334523444870579,2.182715816450645,0.9869352698702862,0.2812594327111226,27.261852264404297,18.441001892089844,6.90133810043335,9.341005325317383,3125,153808,121,12978,2304,12944,0,454,0,3468,0,0,2288,5424,98,10830,0.0008281898,0.00020664097,0.0010446869,0.00030416183,0.00015987453,1.715966e-05,0.0005883255,0.00042431662,1.4245885e-06,1.190742e-06
101.0,[245],[259],66.776665,46.49736830880565,91439.03,,24.198908,0.36171585,0.016874943,-5.456594,-9.888519,60.1128,54.416954,0,43,2.850119381990638,5.1499395,4.652794,10.786819,15.088393,2316.3503,67.63499999999999,378.255,1118.019,269.7124,6.0695267,0.66746956,32.481815,19.919397,7.836165198442662,1.7836366838486186,0.8296157491347182,0.27192681924357254,32.481815338134766,19.919397354125977,4.834305763244629,8.450432777404785,5169,156032,731,12629,3755,11595,0,462,0,3869,0,0,3733,3518,685,10689,0.00072361185,0.00016216624,0.0013972984,0.0002614371,0.00012783497,1.3328635e-05,0.00050710735,0.00045086103,1.4157622e-06,1.1758308e-06
101.25,[255],[255],68.535904,57.783511581001704,91405.055,,22.945467,0.394725,0.023664514,-4.650572,-9.990512,60.518353,54.686848,0,31,4.099377358566147,5.5563555,4.6503634,11.145036,15.773295,2286.4453,47.595,373.245,1195.2648,285.61572,7.277121,0.8660269,30.818153,21.394613,9.534549947722814,2.400520161549904,0.3722671665257556,0.2852626823332889,30.818153381347656,21.39461326599121,4.176025390625,12.676872253417969,2561,154372,49,13886,1823,12707,0,435,0,4035,0,0,1814,5010,21,11449,0.00085892796,0.00019109204,0.0007252339,0.00029079017,0.00018475072,1.5267808e-05,0.0006636172,0.00041105834,3.572831e-06,1.1931792e-06
101.5,[251],[249],66.51415,59.06642895240288,91399.52,,22.208765,0.13855599,0.02609661,-3.3803265,-7.349202,57.317703,54.74841,0,30,3.074817080978875,5.92799,4.654604,8.635571,15.452811,2287.3005,37.574999999999996,373.245,1157.4702,290.92834,6.573298,0.94788474,32.378323,32.078926,10.307314513579888,2.693223541985189,0.0934722918986246,0.2807901881984142,32.37832260131836,32.07892608642578,1.845216155052185,8.004371643066406,1597,155336,2,13741,918,13211,0,422,0,3675,0,0,906,5676,0,11042,0.0006597434,0.00021599206,0.00010913945,0.00028620783,0.00010010324,1.6679667e-05,0.0008552839,0.0004022273,4.5161556e-07,1.1662075e-06
