hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,rinner_v,router_v,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer
29.5,[257],[249],26.264019,23.12442086817144,98077.63,,15.017588,0.10510961,0.019291757,-3.1247706,-3.8084764,52.808216,47.0267,0,1,2.4381654872575855,4.3310633,4.059039,12.449756,13.096158,929.37506,62.625,192.885,479.43192,297.72882,1.7438576,0.39950463,14.775302,22.16047,3.0193784853360697,2.1517428122063107,0.45504999230599136,0.14243004808228607,14.775301933288574,22.16046905517578,9.596182823181152,13.660928726196289,4421,37508,996,8881,2038,3575,0,20,82,1256,0,0,1618,1734,0,0,0.0002492801,8.185363e-05,0.00043545154,0.00018729406,3.145821e-05,7.878548e-06,0.00041269383,0.00026807262,6.794053e-07,6.289039e-07
29.75,[254],[249],26.937323,22.816309706370035,98062.23,17.334307,,0.115303725,0.01573694,-7.8994393,-4.5585046,52.39927,46.817867,2,0,2.37145644636689,4.2632594,4.0585523,14.211449,13.788772,956.9647,72.645,192.885,482.354,292.77094,1.7668656,0.3096932,14.485444,19.102037,3.106528725866738,1.9113344836077049,0.6010277525363552,0.12715446902879513,14.485444068908691,19.10203742980957,9.190330505371094,9.568134307861328,5957,35972,1878,7972,2611,2602,0,34,146,955,115,477,2071,628,0,0,0.00023636085,6.937513e-05,0.00045924858,0.00017370345,2.6531427e-05,7.0532287e-06,0.00037552614,0.00028156405,6.178599e-07,6.10096e-07
30.0,[248],[252],27.735567,22.468063318161736,98071.53,,15.918923,0.12200266,0.013816819,-5.0324583,-6.0017886,52.34193,46.77971,0,5,2.437924167247344,4.2662487,4.0589867,13.847098,13.45167,1002.15173,72.645,192.885,495.18896,292.333,1.5692947,0.35580838,16.07211,22.150036,2.8677790546309496,1.8737588531890812,0.6355485577123383,0.12714301592640484,16.07210922241211,22.150035858154297,6.8292036056518555,9.670159339904785,5957,35972,2306,6498,2345,3035,0,26,807,954,135,289,1114,1074,0,0,0.0002292511,7.947671e-05,0.000511341,0.00015336658,2.8080007e-05,7.858754e-06,0.00038072187,0.00032289705,6.8217383e-07,5.323949e-07
30.25,[244],[254],28.422169,21.785232092588004,98045.92,18.547186,18.39298,0.10170977,0.00953153,-4.359004,-4.9149976,51.335598,46.380085,7,2,2.3578993373835373,4.191832,4.0584893,13.148706,13.784621,1085.9055,92.685,192.885,473.76175,276.85416,1.4402397,0.26715347,19.048647,26.443432,2.6601680202058735,1.90984840263032,0.6174616635316205,0.06877902609862956,19.048646926879883,26.443431854248047,8.932780265808105,8.20769214630127,9689,32240,3963,4257,3757,1877,5,40,1251,384,0,0,1841,1043,0,0,0.0002233084,6.56092e-05,0.00046653097,0.0001260941,2.4453506e-05,7.855343e-06,0.0003834149,0.00029658203,5.739108e-07,6.3474596e-07
30.5,[245],[258],29.158875,22.51278793042706,98016.77,17.954922,16.802975,0.10226727,0.019094046,-5.304845,-4.6359534,51.668213,46.58218,5,2,2.080571200444925,4.230518,4.060737,15.282476,13.782882,1041.1316,82.66499999999999,192.885,484.11353,287.36554,1.5265971,0.4374186,21.370646,26.086927,3.025438242836187,2.2242665898105,0.6030154335041605,0.10764098698209668,21.37064552307129,26.08692741394043,8.795591354370117,8.01225757598877,7705,34224,3501,4719,2800,2872,0,18,620,556,383,0,1430,1652,0,0,0.00022500998,8.8990644e-05,0.00053730886,0.00013580496,2.8547458e-05,9.942549e-06,0.00039235942,0.00034664318,8.6192443e-07,5.485924e-07
30.75,[260],[254],30.402218,21.94185636331747,98015.42,19.185446,17.591234,0.1346927,0.02521427,-3.95248,-5.2553544,52.958164,46.90331,3,3,2.238254805410734,4.337307,4.0674386,14.548291,14.176627,901.92615,62.625,187.875,485.98602,313.88684,2.2103677,0.46313968,21.634369,29.00725,3.494015212238039,2.243213795132822,0.6731850817229074,0.145079678680386,21.634368896484375,29.00724983215332,11.904973030090332,6.956302165985107,4421,35344,1113,7277,2213,3527,0,0,337,612,0,0,1590,2236,0,0,0.0003018025,0.00010074576,0.00058498926,0.00018357873,4.41324e-05,1.0097268e-05,0.00041378284,0.00031992892,1.3001735e-06,4.8801854e-07
31.0,[258],[261],31.445553,20.845927801760997,97982.47,,,0.10735257,0.01243418,-5.569613,-4.2257314,50.943233,46.217014,0,0,2.1707455531192004,4.178966,4.062,15.297573,13.447389,979.59344,102.705,187.875,442.9296,284.8521,1.4700165,0.314088,25.49249,16.166468,3.5498277116848933,1.8534063868561446,0.41423117396023035,0.09651271269900313,25.492490768432617,16.166467666625977,6.152064323425293,8.966760635375977,11881,27884,4957,3027,3690,1863,0,3,272,720,231,250,2827,370,0,0,0.00020666393,6.630491e-05,0.0005206608,0.000109243556,2.6119542e-05,7.5907637e-06,0.00031725081,0.00039764025,9.1093335e-07,4.3951428e-07
31.25,[252],[247],30.689722,24.47192410968599,97952.734,25.745218,,0.12281368,0.025697224,-12.0947,-3.7777443,52.463535,46.73853,24,0,2.9932088870013334,4.28218,4.061638,15.311892,12.745292,1021.27655,72.645,197.89499999999998,491.34766,296.91986,1.6515226,0.49801627,18.209517,20.27757,3.2833545909028157,2.656830784097947,0.4954128107839942,0.12786568688299807,18.209516525268555,20.277570724487305,6.901856422424316,9.320684432983398,5957,38152,2259,5652,2316,3127,0,0,215,676,151,519,1763,1407,0,0,0.00022877946,9.603396e-05,0.0005665499,0.0001826474,3.6803252e-05,9.359834e-06,0.00037479153,0.00030837586,1.5913972e-06,5.7162276e-07
31.5,[249],[248],32.592537,23.002445382456624,97923.61,22.162937,15.44684,0.118838005,0.024223782,-6.681804,-4.585674,51.956097,46.671997,14,2,3.42551212027812,4.2293653,4.0607324,14.957451,11.686118,1090.3898,82.66499999999999,197.89499999999998,488.03546,288.82605,1.5845696,0.42971134,22.465462,24.487116,3.162460446122473,2.1871137950946022,0.4431870825463412,0.12238063415893954,22.46546173095703,24.48711585998535,6.8045268058776855,7.657562732696533,7705,36404,2772,4678,3110,2765,0,2,571,638,0,0,2191,1594,0,0,0.00022426517,9.624926e-05,0.0005479397,0.00018331135,3.2736516e-05,8.4334315e-06,0.000362231,0.00030302588,1.585066e-06,5.8176914e-07
31.75,[244],[254],32.989117,21.681948717563383,97895.41,,19.342083,0.11507752,0.026406124,-5.8998756,-5.4218616,51.71129,46.73027,0,5,2.7401865279132394,4.2427115,4.06126,14.580128,14.536643,1127.6232,82.66499999999999,197.89499999999998,494.8813,286.3369,1.3996704,0.65354246,17.835215,27.157385,2.70527409857072,2.727497223470963,0.5102258353661101,0.1427735892813442,17.835214614868164,27.157384872436523,8.315882682800293,13.659428596496582,7705,36404,2684,3806,3005,3300,0,12,833,522,0,417,1840,1739,0,0,0.000208754,0.00011465506,0.0006025738,0.00017717388,2.80257e-05,1.0992442e-05,0.0004119927,0.0003255155,1.2451738e-06,5.8725897e-07
32.0,[246],[256],31.376545,23.471551209404353,97871.984,,,0.12447323,0.031517997,-4.0081677,-4.355931,52.356422,46.81768,0,0,2.475234561201068,4.326544,4.0618677,12.798684,13.820234,1068.2946,72.645,197.89499999999998,506.92117,295.70322,1.7559936,0.6379165,24.217245,27.587471,3.027332715641859,2.3112042420846253,0.6942111499725618,0.16385106057479165,24.21724510192871,27.58747100830078,10.127544403076172,10.167817115783691,5957,38152,2121,4870,2580,4209,0,8,398,954,0,0,1911,2252,0,0,0.0002731731,0.00011605773,0.00067447545,0.00019739578,3.7302183e-05,1.0810513e-05,0.0004510802,0.0003217116,1.1214037e-06,5.28257e-07
32.25,[252],[258],29.903849,24.33786839984712,97861.11,18.034555,17.531437,0.12710936,0.034344982,-8.225111,-5.8059626,52.40681,46.824474,10,3,2.4451768206194755,4.3239827,4.063766,14.226515,12.746242,1046.7129,72.645,197.89499999999998,511.89474,297.28644,1.9331336,0.6210566,20.676107,18.094084,3.502944203699503,2.1695682864141004,0.6166170208819278,0.1948091534710079,20.67610740661621,18.094083786010742,9.63015079498291,9.88344955444336,5957,38152,2145,4916,2582,4356,0,44,107,1183,55,378,2148,1754,0,0,0.00025461146,0.0001125524,0.00067309366,0.00021044764,3.9462502e-05,1.16226565e-05,0.00043658318,0.00035868594,1.4064658e-06,5.423137e-07
32.5,[256],[257],30.866196,24.00719864254906,97827.66,20.790083,18.036623,0.14636959,0.034803145,-7.0513997,-5.141203,52.586548,46.843876,15,4,2.5529458071985243,4.315889,4.0655437,14.954581,14.179876,1033.598,72.645,197.89499999999998,510.66922,298.5669,1.9139774,0.5991317,18.234676,15.996463,3.2342972704402206,2.1585532650035466,0.6476976629224479,0.17920081801653145,18.234676361083984,15.99646282196045,12.336054801940918,7.872921943664551,5957,38152,1978,4870,2774,4362,16,40,461,1709,0,0,2027,1702,0,0,0.0002465559,0.000111161935,0.00066731847,0.0002254211,4.4036035e-05,1.2081652e-05,0.0004482217,0.00034462582,1.7343057e-06,5.895147e-07
32.75,[257],[253],30.788462,24.617936465853738,97804.86,18.408684,16.818527,0.13339631,0.03884643,-5.8206353,-6.1297574,52.69485,46.900066,6,3,2.5254663833764486,4.307825,4.0682907,15.2842,13.093456,1038.7036,72.645,197.89499999999998,510.9851,299.92032,1.8878644,0.60978913,16.242163,18.302795,2.9353977089786714,2.062778568674543,0.7366268475100561,0.2071534437704676,16.242162704467773,18.30279541015625,9.78931999206543,12.292405128479004,5957,38152,1898,5001,2964,4439,4,16,416,1041,0,321,2246,2141,0,0,0.00026687756,0.000113268776,0.00063446874,0.00024797165,4.655509e-05,1.34386555e-05,0.0004616396,0.0003455422,1.6781642e-06,6.738567e-07
