hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,PE_max_outer,PE_max_inner
89.0,[247],[253],44.08267,35.1478783592923,95440.71,16.192894,20.86217,0.18333933,0.019755175,-5.9187407,-6.9477386,0.6008936,0.2085744,46.398525,39.55758,3,5,4.058501760160182,4.0106726,3.7134547,13.807016,13.400441,1483.8347,2.370689630508423,92.685,303.10499999999996,92.685,582.08673,235.31403,2.4272637,0.57397485,20.706585,10.761452,3.860138375750312,1.3390117001000195,1.037892134020311,0.3332552740441339,20.706584930419922,10.761451721191406,10.995755195617676,10.014782905578613,9689,93820,3797,8940,4599,5852,0,92,659,2704,472,218,3188,1425,3725,7682,0.00034999452,0.0001213063,0.0007972269,0.00014575786,5.0873277e-05,9.518669e-06,0.00043820761,0.0003690046,1.0659054e-06,7.3364515e-07,25.652365,44.181965
89.25,[249],[256],44.101826,36.886364482697985,95427.766,,22.5062,0.20278175,0.024024716,-6.288383,-6.1775694,0.67403805,0.21959803,46.35621,39.76202,0,7,4.106851850075174,4.115893,3.7194078,12.735031,13.380529,1461.7915,2.3938205242156982,72.645,308.115,82.66499999999999,604.71765,242.57893,2.8944888,0.8210857,20.838139,16.270464,4.919289336836028,1.707722919984617,0.8484589225645409,0.42805538261125825,20.838138580322266,16.270463943481445,13.933032989501953,10.766042709350586,5957,100996,1972,10138,2795,8835,0,58,64,2351,18,1212,2574,3262,1957,9104,0.0003719984,0.00016326811,0.00090799655,0.00017042946,6.905601e-05,1.1392552e-05,0.00054030045,0.0003378298,1.3992009e-06,7.145248e-07,41.39627,43.554638
89.5,[250],[257],44.45833,38.12418496722267,95391.28,,19.397175,0.21685775,0.023433667,-5.6762476,-6.411059,0.70214456,0.22322987,46.59276,39.802578,0,11,4.313287462817886,4.092397,3.7244477,12.407773,13.736181,1471.6182,2.3928604125976562,72.645,308.115,82.66499999999999,596.68634,242.2723,3.0890293,0.8582426,17.638464,15.775824,4.565566916981058,1.8474040613772549,1.1444733443441202,0.42985046087873335,17.638463973999023,15.775823593139648,12.299196243286133,10.228256225585938,5957,100996,1733,9526,3113,8683,0,70,277,1694,95,881,2603,4206,0,0,0.0004044191,0.00015757943,0.00094189733,0.0001723982,7.321967e-05,1.2414417e-05,0.00048722603,0.00034538176,1.4248575e-06,7.534569e-07,34.582527,36.78433
89.75,[254],[260],45.184036,36.156936176361576,95400.74,,22.345552,0.19357847,0.021588229,-5.126956,-6.583954,0.6128639,0.2206455,46.402138,39.69715,0,6,4.186966427440402,4.0248394,3.7286243,13.454691,14.093755,1493.1494,2.3883440494537354,82.66499999999999,308.115,82.66499999999999,584.6006,236.85428,2.6860182,0.8571664,20.674152,15.507558,3.9960316083303007,1.9588944410031164,1.1225313299803035,0.38485925960988016,20.674152374267578,15.50755786895752,9.159346580505371,10.500310897827148,7705,99248,2564,8541,3923,8018,0,16,351,1832,46,744,3407,3528,0,0,0.00036358766,0.0001531004,0.0009248141,0.0001618407,5.362974e-05,1.3804681e-05,0.00046355953,0.00035079473,1.1979483e-06,7.731824e-07,39.722137,43.532692
90.0,[259],[257],46.920685,35.782892642482636,95431.23,,19.719164,0.18998545,0.021638807,-5.7431836,-5.4346457,0.60247123,0.22129712,46.5705,39.73521,0,9,4.202243662184704,4.013714,3.7337527,12.048302,14.446531,1504.9386,2.3781120777130127,82.66499999999999,308.115,82.66499999999999,582.86285,237.07228,2.8888745,0.806145,23.668926,15.456442,3.963366000229493,1.9126906563664507,1.3152766802001012,0.3622993271289918,23.668926239013672,15.456441879272461,7.115718841552734,15.325251579284668,7705,99248,2218,8947,4291,7673,0,26,386,1996,236,58,3547,3845,0,0,0.0003927672,0.00014319172,0.00090978196,0.00017090344,5.409414e-05,1.2873301e-05,0.0004844031,0.00031562222,1.0092514e-06,7.6738166e-07,38.475334,50.469322
90.25,[259],[251],46.61545,38.56132505053566,95393.43,,27.553747,0.2145344,0.023501653,-7.284647,-7.313443,0.6700781,0.22825521,46.799095,39.75041,0,14,4.623194298922829,4.097953,3.7338068,13.470433,14.815163,1506.4641,2.400132179260254,72.645,313.125,92.685,597.2032,240.36678,3.173149,0.88894504,23.811666,15.4182625,4.317183336980548,1.7382042206145185,1.47339629803296,0.4931967655541012,23.81166648864746,15.418262481689453,15.815463066101074,11.543601036071777,5957,104504,1545,9614,3285,8833,0,57,130,2303,0,414,2997,4295,0,0,0.0004123266,0.00015915626,0.00089288264,0.00019295268,7.428055e-05,1.32891055e-05,0.0005191722,0.0003134636,1.65009e-06,7.547996e-07,36.6018,50.21434
90.5,[248],[250],47.38217,36.64653413141927,95384.46,,22.405508,0.18973169,0.021779837,-6.3025975,-7.2066255,0.63855755,0.22775456,46.453663,39.44756,0,24,4.812980855970917,4.030332,3.7310717,13.460393,14.803362,1531.8923,2.3647687435150146,82.66499999999999,318.135,92.685,596.18787,233.48875,2.68835,0.93457246,24.471804,18.696953,4.205819392731586,1.796849438638291,1.1358654939463242,0.4521232394237017,24.471803665161133,18.69695281982422,7.584232807159424,9.849774360656738,7705,106288,2409,8290,3680,9309,0,84,78,1978,358,0,3084,5048,0,0,0.00034471866,0.00018799468,0.00090944866,0.00017884631,5.4225384e-05,1.6622129e-05,0.00045305048,0.0003264111,1.4329139e-06,8.004398e-07,40.33442,50.882523
90.75,[249],[247],46.813534,35.51354544763347,95383.82,,23.532513,0.17527796,0.020045863,-6.2202935,-7.3602943,0.5949356,0.22795488,46.31018,39.338974,0,20,5.189585111398654,3.973148,3.735469,13.099131,14.46515,1564.3739,2.3291308879852295,92.685,318.135,102.70500000000001,577.2672,229.51166,2.306007,1.0703102,21.322771,22.081612,3.5480369824767073,2.286810097514465,0.9902015227703289,0.4436402598685343,21.322771072387695,22.08161163330078,6.990300178527832,16.9281063079834,9689,104304,3129,7516,4763,8212,0,22,235,1092,0,0,4292,5252,0,0,0.00033083043,0.00019014174,0.0008657622,0.00017474453,4.4241497e-05,1.766916e-05,0.00044514972,0.0003373985,1.2506484e-06,8.981755e-07,50.875824,44.54744
91.0,[250],[259],46.942364,36.74671331144148,95387.484,15.385411,21.208036,0.20602402,0.021026623,-5.165688,-6.373662,0.67099863,0.2354428,46.554874,39.484097,3,14,4.194529309873345,4.013171,3.7332942,12.405543,14.444963,1518.8527,2.380059242248535,82.66499999999999,318.135,82.66499999999999,586.67957,234.77237,2.9332325,1.0664463,25.328325,28.432837,3.9530268325688636,2.3467347844304562,1.346329371012557,0.3770179233991364,25.328325271606445,28.432836532592773,6.121793270111084,10.99081039428711,7705,106288,2228,8253,4438,9026,0,28,168,1447,28,335,4069,5362,0,0,0.0003965035,0.00018892059,0.0009792252,0.00019101858,5.8240825e-05,1.8589939e-05,0.00045862346,0.0003392181,1.2545886e-06,9.3260655e-07,62.05403,51.03318
91.25,[244],[252],47.612087,37.47807661564119,95366.31,,27.540102,0.19577152,0.02091659,-6.26446,-8.732956,0.68325716,0.24213424,46.460976,39.41191,0,58,4.734904877577964,4.0271163,3.7351034,13.805219,14.838059,1532.8998,2.3348138332366943,82.66499999999999,323.145,82.66499999999999,597.53217,233.21175,2.8042028,1.1250137,19.53737,23.904732,4.0884757089656105,2.5558628730429183,1.1567055185390105,0.3666669270139938,19.537370681762695,23.90473175048828,8.392026901245117,9.567365646362305,7705,109932,2459,8490,4123,8818,0,74,319,1698,0,0,3671,5451,0,0,0.00037602894,0.0002000251,0.0009821394,0.00019591702,6.290701e-05,2.1588612e-05,0.00046196493,0.0003566644,2.0183845e-06,1.0056049e-06,52.665924,41.56066
91.5,[246],[258],47.785862,35.93710265621062,95355.8,,24.11857,0.20617135,0.020209162,-6.8435283,-9.923709,0.6837877,0.24765193,46.578396,39.44683,0,51,4.713696506837461,4.022381,3.730629,13.829813,14.825189,1511.4374,2.308868408203125,82.66499999999999,323.145,92.685,592.3237,233.98526,3.0691438,1.0748906,19.390253,22.503014,4.262332540281196,2.5227690738333157,1.2826053185149076,0.35095126924497677,19.3902530670166,22.503013610839844,8.029168128967285,17.346731185913086,7705,109932,2227,9008,4405,8561,0,56,283,1744,0,0,3946,5139,0,0,0.00040562448,0.0001905759,0.00094740995,0.00021131818,6.5422086e-05,2.2885313e-05,0.0004310439,0.00037197053,1.8867446e-06,1.1261858e-06,50.158245,39.289623
91.75,[251],[260],48.67526,33.731553146857344,95363.586,15.225652,20.221674,0.18279931,0.018830052,-6.699943,-7.300324,0.6567943,0.24429865,46.300632,39.29644,1,15,4.618462787972915,3.9711344,3.728015,13.441973,14.439459,1512.9285,2.32914400100708,92.685,328.155,72.645,572.1058,227.73079,2.82376,1.0358539,21.66597,24.270445,4.165263886009176,2.4288414016217947,1.1312119415849795,0.32385808390887333,21.665969848632812,24.270444869995117,8.876298904418945,13.023058891296387,9689,111640,3272,7785,5212,7980,0,72,248,1293,0,0,4769,5045,0,0,0.00038337827,0.0001873413,0.00087855,0.00020613357,6.219605e-05,2.2929102e-05,0.0004217158,0.00037808256,1.6443204e-06,1.1658892e-06,59.018387,43.777184
92.0,[244],[252],49.590782,35.22906003107551,95353.27,,22.333464,0.16459653,0.022208225,-7.023618,-8.2792225,0.65769064,0.25000635,46.036083,39.17598,0,31,4.948793576630865,4.002908,3.7180154,13.463203,13.75638,1519.8228,2.3663134574890137,92.685,333.16499999999996,72.645,591.55066,226.94116,2.5976863,1.1742262,23.786469,23.05875,4.0531758606993975,2.6878804961977174,1.1412588354042157,0.334745978866046,23.786468505859375,23.05875015258789,10.327852249145508,16.30852699279785,9689,115392,3687,7527,4659,8598,0,87,225,1211,0,0,4280,5509,0,0,0.00035347982,0.00019441816,0.0008902873,0.00021223699,5.8089085e-05,2.3656039e-05,0.00045477122,0.00036812577,1.7356662e-06,1.1848882e-06,54.376568,48.19511
92.25,[247],[254],49.4281,36.21502858208072,95316.766,,16.935514,0.20572282,0.0274448,-4.6910424,-6.7975554,0.73719555,0.26424396,46.62896,39.39732,0,19,5.206978240187727,4.113062,3.7166743,13.443546,13.38455,1484.8485,2.3529322147369385,72.645,333.16499999999996,82.66499999999999,623.1543,238.48424,3.2284405,1.1907828,20.744396,26.420918,4.45306823422456,2.595418842415812,1.2802731429060898,0.35518368524327787,20.744396209716797,26.420917510986328,9.31546401977539,14.132001876831055,5957,119124,1500,9064,3398,10640,0,70,76,1535,0,0,3134,6789,0,0,0.00041474108,0.00019946063,0.00090874586,0.00025424853,7.555654e-05,2.4426467e-05,0.0005188691,0.00034054904,1.955778e-06,1.2538029e-06,59.267956,42.26733
92.5,[242],[254],46.976757,35.87839754550688,95339.766,16.119335,23.228542,0.1887036,0.025409326,-6.230628,-6.7569327,0.71406776,0.26033,46.204323,39.270943,1,31,5.654386225130764,4.0316787,3.7051992,13.800319,13.724633,1498.0007,2.3781814575195312,82.66499999999999,338.175,72.645,613.06104,231.90712,2.8558621,1.1298856,20.446371,20.66732,4.267990004491635,2.5977107292534285,0.9965825104134175,0.3484619477961088,20.44637107849121,20.667320251464844,10.619246482849121,10.673686027526855,7705,121140,2174,8554,4183,9519,0,84,62,1495,0,0,3911,5963,0,0,0.00037729583,0.00019586046,0.0008913556,0.00024595103,6.701418e-05,2.4304883e-05,0.00045667487,0.0003610662,1.7789739e-06,1.2415524e-06,46.373165,43.04506
92.75,[256],[255],46.626915,36.28857021477386,95289.38,,21.412052,0.16770479,0.027613923,-8.7967,-7.923586,0.6491729,0.267184,46.366417,39.414177,0,27,5.396051344223993,3.9590685,3.7038941,13.798974,14.092568,1508.2789,2.361435651779175,92.685,333.16499999999996,92.685,580.756,229.99,2.738855,1.0273459,28.287437,19.427376,4.310648915322301,2.440216401527826,0.9692479790301335,0.3381010287060796,28.287437438964844,19.42737579345703,10.162365913391113,14.526123046875,9689,115392,3146,8091,4956,8595,0,75,255,1481,0,0,4382,5021,0,0,0.00036137732,0.0001822624,0.0007956359,0.00025558975,6.0747094e-05,2.237726e-05,0.0004226236,0.0003541241,1.7243576e-06,1.3408089e-06,44.11716,61.560516
93.0,[254],[247],47.410614,37.72135927563622,95315.47,15.865171,22.640076,0.1879991,0.03228262,-5.4420533,-7.5710673,0.6839856,0.28534868,46.73273,39.635387,2,48,5.706029594453235,4.094801,3.7042675,12.722998,14.792689,1480.4473,2.371065378189087,72.645,333.16499999999996,92.685,610.2372,241.65959,2.89247,1.175342,19.487604,20.739883,4.0700572602623435,2.6825026575875373,1.3797231538978367,0.3620520144414642,19.48760414123535,20.739883422851562,12.940939903259277,10.553802490234375,5957,119124,1620,10398,3173,10611,0,33,14,1580,0,0,3038,6761,1593,9582,0.00040555585,0.00022775368,0.00089570024,0.00027982335,7.724612e-05,2.4305922e-05,0.00048206234,0.00036051963,1.742666e-06,1.3180122e-06,46.71235,42.161606
93.25,[250],[250],46.1215,38.241217805493264,95239.02,,20.010094,0.16821253,0.029913587,-5.993647,-8.546432,0.68659186,0.28211176,46.222725,39.47211,0,18,6.032172789437539,4.038628,3.6987288,13.09834,14.446594,1493.0116,2.3688676357269287,82.66499999999999,338.175,92.685,611.25977,235.21832,2.8199432,1.233135,18.350342,25.33031,4.248026912115752,2.892925349130068,1.2252080575248756,0.3468368094510117,18.350341796875,25.330310821533203,13.478816032409668,13.053098678588867,7705,121140,2583,9893,3866,10181,0,45,8,1964,0,0,3728,6022,1959,8960,0.00038140797,0.0002145232,0.00083723356,0.00027056728,6.593432e-05,2.4710369e-05,0.0004805289,0.00036689368,1.7125363e-06,1.3453648e-06,58.557552,38.054623
93.5,[249],[247],45.904163,37.11823776075917,95198.945,,20.0871,0.17579685,0.028312035,-4.635097,-7.602841,0.6587169,0.28153217,46.02125,39.41879,0,38,6.454796989687483,4.0388265,3.6935678,12.38475,14.093165,1498.4609,2.32037353515625,82.66499999999999,343.185,102.70500000000001,608.8762,233.9223,2.6928568,1.2412816,19.323828,21.751293,4.213972038882223,2.750918413293808,1.1945434614504389,0.3405461947862203,19.323827743530273,21.751293182373047,13.043535232543945,12.816636085510254,7705,124960,2242,10210,3614,11186,0,40,86,1714,0,343,3365,6978,2148,8949,0.00034666032,0.00021663817,0.0008210263,0.00026949117,6.3242645e-05,2.3528746e-05,0.00048401742,0.0003699882,1.7791465e-06,1.2828328e-06,51.004757,40.23066
93.75,[247],[251],46.96542,37.185889374825265,95199.23,,24.742006,0.15454522,0.028831864,-5.0724773,-7.6057215,0.62297255,0.28797865,46.09149,39.414696,0,39,5.71171486536219,4.0429983,3.695782,12.043941,14.475452,1482.0409,2.3472204208374023,82.66499999999999,343.185,92.685,614.9038,234.82536,2.7553148,1.1984597,18.81253,18.489237,3.9080296907271497,2.7295214339404468,1.415431083704092,0.33886111172612426,18.812530517578125,18.48923683166504,11.874421119689941,11.28012752532959,7705,124960,2336,10427,3880,11088,0,59,90,1515,0,0,3605,7522,0,0,0.00036559298,0.0002111946,0.0007647806,0.00027674343,5.8109676e-05,2.4152196e-05,0.00047936314,0.0003748827,1.5890098e-06,1.2667333e-06,46.047146,39.234932
94.0,[248],[255],46.504642,37.38681637856268,95173.11,,20.413927,0.16412352,0.03054777,-3.9218547,-7.0590653,0.6249699,0.28862453,46.129993,39.416687,0,24,5.358499372685342,4.028195,3.700592,10.979963,14.818684,1465.9967,2.393869161605835,82.66499999999999,343.185,82.66499999999999,619.33636,235.38463,2.9797852,1.1587102,22.202677,19.040804,4.143563693617553,2.8335088440243665,1.2516899361516762,0.33824252171589086,22.20267677307129,19.040803909301758,11.287859916687012,12.924041748046875,7705,124960,2069,11537,4327,10282,0,12,11,1696,0,0,4108,7101,1890,10154,0.0003919562,0.00020871562,0.00073742936,0.00028055473,6.0252325e-05,2.3854578e-05,0.00049753935,0.0003836121,1.5226689e-06,1.2541085e-06,42.683426,47.127254
94.25,[255],[257],46.775043,36.29703568258593,95180.484,,27.378166,0.18676619,0.027542626,-7.9784894,-8.348616,0.658819,0.2880102,46.167023,39.475246,0,28,4.846262004511055,4.019999,3.697376,12.751636,14.10474,1456.7483,2.366569995880127,82.66499999999999,343.185,82.66499999999999,602.92993,236.4048,2.818841,1.1952138,21.903214,28.941107,4.077689000818618,2.8891920593489457,1.3385989895812502,0.3723876201961875,21.903213500976562,28.94110679626465,8.813475608825684,12.6576509475708,7705,124960,2487,12551,3918,10321,0,54,235,1673,0,0,3455,7001,2433,10468,0.00037961965,0.00019881863,0.0008110902,0.00027504397,6.66531e-05,2.1918268e-05,0.00047967533,0.00036845624,1.959258e-06,1.2279955e-06,66.91711,48.36835
94.5,[253],[255],47.850487,37.90416074480329,95170.99,,23.808035,0.2187844,0.027572537,-4.112883,-8.786063,0.68143773,0.29256237,46.378086,39.50345,0,45,4.796823350714763,4.09322,3.698011,13.450367,14.47874,1428.3894,2.344728708267212,72.645,343.185,82.66499999999999,620.46826,242.87311,2.989529,1.1622087,21.837408,30.903887,4.4660531702297055,2.7167255320112416,1.0241718121110785,0.3812455997991382,21.8374080657959,30.903886795043945,7.409563064575195,10.276788711547852,5957,126708,1471,14248,3136,11541,0,51,100,1847,445,14,2425,7582,1015,12107,0.00038364803,0.00021188939,0.00082843396,0.00028583533,7.698533e-05,2.1926175e-05,0.0005181975,0.00035839458,1.7628234e-06,1.2584843e-06,64.35358,46.74411
94.75,[252],[252],47.875587,38.349156443278,95154.984,,21.106464,0.20765193,0.026529413,-3.2157638,-6.3312416,0.6436694,0.28598666,46.431183,39.356937,0,16,4.733885267651916,4.0972557,3.7044294,12.036594,14.797993,1422.0321,2.389334201812744,72.645,348.195,92.685,633.6647,240.90411,3.0509129,1.1747248,21.376743,24.596405,4.377903895493506,2.7673116710457615,0.8351850953373371,0.3867300492535034,21.37674331665039,24.596405029296875,8.160733222961426,12.035059928894043,5957,130632,982,14605,3443,11776,0,31,6,1220,0,0,3315,8612,637,12235,0.00038900253,0.00020640044,0.00082980463,0.0002786246,6.9149704e-05,2.0643309e-05,0.0005099177,0.00034293934,1.2284696e-06,1.214918e-06,60.67475,44.703423
95.0,[250],[248],46.991764,37.833772949945356,95183.766,,20.287474,0.18716215,0.027344065,-4.2462654,-8.944824,0.6335671,0.28710133,46.43259,39.304256,0,29,4.890883713246845,4.116354,3.7104726,11.692488,13.768653,1422.2266,2.340862274169922,72.645,348.195,92.685,638.43304,241.90251,2.977084,1.1748333,24.190865,23.09789,4.443194767571227,2.813745603800619,1.0088032494329267,0.37811773382405783,24.19086456298828,23.097890853881836,7.69948148727417,13.594446182250977,5957,130632,1250,14277,3167,11683,0,0,154,745,0,0,2869,9265,953,13040,0.00036842067,0.00021398762,0.0007824185,0.0002788337,6.263239e-05,2.0794098e-05,0.00049798586,0.00035325642,1.2464903e-06,1.1772813e-06,58.017414,50.964375
95.25,[249],[254],48.482544,36.579031448210436,95152.61,,23.403559,0.17693992,0.025701594,-4.687013,-10.36847,0.6144138,0.281397,46.15495,39.213596,0,43,4.626269006390506,4.036034,3.711105,12.398229,14.451271,1427.6262,2.3446524143218994,82.66499999999999,348.195,82.66499999999999,634.438,237.07472,2.8628242,1.1374102,20.6103,23.86197,4.357130321245468,2.844523840430941,0.9995425057916462,0.3637342879761617,20.610300064086914,23.861970901489258,8.358352661132812,11.550225257873535,7705,128884,2094,13248,4050,10398,0,1,189,832,0,0,3759,7917,1776,12172,0.00037665223,0.00021910833,0.0008163838,0.00026376522,6.010079e-05,2.0806336e-05,0.00045693523,0.00036710082,1.3683019e-06,1.2031334e-06,57.655716,44.12283
95.5,[244],[250],46.441826,34.793377555963644,95151.25,,25.729021,0.15425834,0.023473984,-5.6400814,-7.518585,0.56360716,0.27210185,45.64271,39.010998,0,48,4.500623142935103,3.9712245,3.7042174,13.095074,14.831661,1442.2098,2.3355329036712646,92.685,353.205,82.66499999999999,624.08453,229.94981,2.512022,1.1751562,21.163992,27.24547,3.773879732354787,3.1656250044833847,1.1218009913857165,0.3363960393565373,21.163991928100586,27.24547004699707,10.969924926757812,12.111092567443848,9689,130840,3407,11965,4852,9384,0,0,464,1111,0,0,4190,6697,3354,11054,0.00033106268,0.00022316643,0.00078933587,0.00024684984,4.7658777e-05,2.0631045e-05,0.00039780498,0.00034842896,1.5907759e-06,1.2614958e-06,59.232224,43.80403
95.75,[246],[255],46.687237,37.12280580305284,95176.79,,25.559738,0.1639799,0.024248824,-5.5825787,-8.919974,0.57570654,0.27075288,46.020878,39.1,0,52,3.920091384888291,4.030552,3.7045155,11.373992,14.858023,1415.9027,2.3190667629241943,82.66499999999999,353.205,92.685,634.87494,235.52823,2.7133205,1.1701556,19.297169,39.245087,3.672721029835747,3.2576298278741938,1.2921066266957837,0.3791006640639508,19.297168731689453,39.245086669921875,11.13869857788086,12.960538864135742,7705,132824,1944,13017,4370,9070,0,0,289,1143,0,0,3934,6548,1835,12250,0.0003438054,0.00021991982,0.000846633,0.00025356287,4.6177098e-05,2.0872187e-05,0.00044493575,0.00032578083,1.1869693e-06,1.3282291e-06,81.590576,39.974464
96.0,[249],[258],45.632877,36.00305578595116,95231.24,,22.838186,0.17853986,0.024931723,-6.562798,-9.175035,0.6065452,0.2752817,46.42615,39.263847,0,59,3.240456489252662,4.1088004,3.7018514,11.020758,14.8138075,1384.8862,2.2864902019500732,72.645,348.195,82.66499999999999,625.8882,244.15636,2.9729521,1.186531,15.050831,45.437103,3.9456299649466864,3.044301495875358,1.219213808688863,0.44821519044135166,15.050830841064453,45.437103271484375,6.575642108917236,25.663406372070312,5957,130632,962,14092,3606,9692,0,20,316,1554,0,0,3160,6663,765,13572,0.00038796887,0.00021778305,0.0008388558,0.00026868825,5.029924e-05,2.0603487e-05,0.00046951417,0.00032320112,9.2219966e-07,1.3749551e-06,108.740425,31.499296
96.25,[255],[249],45.330246,38.21830241910873,95251.164,,22.085173,0.15117085,0.024577934,-4.655868,-9.428189,0.5332347,0.2754415,46.30787,39.129166,0,35,2.8005296706040643,4.0454907,3.7009284,12.000716,14.83794,1400.9672,2.238757371902466,82.66499999999999,348.195,102.70500000000001,625.91486,239.81482,2.449847,1.2157733,18.710884,37.671246,3.585326612627004,2.9332876970352872,1.144129216619635,0.43071423806359443,18.71088409423828,37.67124557495117,7.104072570800781,19.62508201599121,7705,128884,2092,12715,3905,9656,0,0,121,1608,361,345,3284,6233,1797,11227,0.00032765837,0.00021729636,0.0007479664,0.0002630357,3.9005718e-05,2.0673187e-05,0.00043695484,0.0003466103,1.1949218e-06,1.3593747e-06,91.99198,39.33136
96.5,[249],[245],46.682144,37.442995909721624,95247.39,,20.506811,0.13709077,0.025335006,-4.0177507,-6.4714155,0.5021272,0.2709759,46.08628,39.00955,0,28,2.7148072077477647,4.0729103,3.6979446,11.4008,13.749805,1396.3763,2.2073020935058594,82.66499999999999,353.205,102.70500000000001,634.744,238.28658,2.3158362,1.2012211,17.861841,25.299898,3.8605226660295404,2.7412124732655077,1.0150684084070827,0.46641176612441515,17.861841201782227,25.299898147583008,9.324663162231445,15.00051212310791,7705,132824,2802,13135,3333,10082,0,23,186,1726,325,877,2619,5846,2517,12483,0.0003181179,0.0002103745,0.0007664498,0.00025443002,3.5599518e-05,1.9802652e-05,0.0004669335,0.00036302683,9.724884e-07,1.3246128e-06,61.163788,38.088345
96.75,[252],[250],47.82689,38.499276038139094,95256.266,,22.98151,0.14941485,0.026560925,-3.8502562,-10.176391,0.5318502,0.27417612,46.505226,39.084423,0,58,2.5225801753012393,4.1742997,3.7007792,11.05,14.796534,1369.254,2.2529499530792236,72.645,353.205,92.685,631.50586,244.37276,2.602516,1.1536973,16.875206,24.344791,4.154868566699214,2.624770203452943,1.0038330162383615,0.4463635978868321,16.875205993652344,24.344791412353516,8.383940696716309,13.90595531463623,5957,134572,1627,14548,2795,11104,0,21,289,2009,0,760,2334,6249,1547,13724,0.00034954198,0.00021149387,0.0007317153,0.00026339016,4.8389946e-05,2.0087882e-05,0.0005256488,0.00039853697,1.05512e-06,1.3245142e-06,54.84895,36.542656
97.0,[249],[250],45.698906,37.665986587924344,95244.305,,30.884922,0.14906362,0.025788208,-3.7865562,-9.953282,0.53963006,0.27410695,46.54522,39.059288,0,69,2.370585027148186,4.1732984,3.7016532,12.043499,15.967667,1367.0067,2.2605979442596436,72.645,353.205,92.685,627.8845,245.81723,2.5036027,1.1206043,15.044677,28.429373,3.8881062942711706,2.6258137147844867,1.0531459440622941,0.45732800902602105,15.044676780700684,28.429372787475586,9.97300910949707,11.355941772460938,5957,134572,1608,15371,2815,11107,0,40,35,1994,241,193,2315,6657,1419,14301,0.00033676162,0.000204208,0.0007004258,0.0002622592,4.923541e-05,2.1480819e-05,0.0005447151,0.00038358656,1.1976624e-06,1.377128e-06,69.121155,31.191107
97.25,[253],[249],45.27694,36.78652947948825,95268.445,,24.744534,0.1386508,0.023495989,-4.1860576,-8.704344,0.52190256,0.2730144,46.204376,38.955795,0,42,2.361547869380452,4.0992217,3.6976123,11.665915,15.176494,1377.2593,2.2559070587158203,82.66499999999999,353.205,92.685,626.54346,241.85419,2.1411848,1.0727267,15.191962,32.649876,3.60085010801203,2.6969292322919087,0.8024202790042332,0.39110224320198755,15.191962242126465,32.64987564086914,9.176959991455078,13.534232139587402,7705,132824,2072,14337,3477,10617,0,39,78,2405,509,822,2689,4914,1850,13217,0.0003152769,0.00019500154,0.00069307775,0.00025350647,4.420747e-05,2.1119597e-05,0.0005024414,0.00038846515,1.232858e-06,1.3872045e-06,78.10372,33.12949
97.5,[250],[251],47.454605,38.151646852493286,95279.94,,24.968493,0.15861961,0.022183333,-4.551769,-9.447663,0.5656288,0.27194616,46.377922,38.93047,0,54,2.290981227495244,4.074103,3.6982298,12.020372,14.7909565,1364.2927,2.2431418895721436,82.66499999999999,353.205,102.70500000000001,623.69165,243.06728,2.3205256,0.98883003,16.257797,33.800667,3.8254354259200327,2.6893525829949283,1.0614764853746042,0.33248252340539985,16.257797241210938,33.80066680908203,10.126733779907227,9.106255531311035,7705,132824,2300,14074,3344,10295,0,71,385,2821,0,0,2815,4887,2140,11626,0.00031612796,0.00018176432,0.0007072188,0.00025250888,4.8455524e-05,2.0638792e-05,0.00048138414,0.0004145054,1.2846949e-06,1.397265e-06,78.60294,36.574894
97.75,[252],[254],45.59766,37.80747558224586,95281.98,,26.668232,0.16370481,0.021709763,-7.7397494,-7.978511,0.59591436,0.27285227,46.416534,38.929836,0,33,2.1433213658378016,4.052341,3.6935325,13.430471,14.804527,1346.4435,2.2980093955993652,82.66499999999999,353.205,92.685,622.9867,243.71277,2.261322,0.93484414,21.33056,24.760252,3.7991730656130565,2.4405833277547124,1.0383479036745287,0.31534860813483806,21.3305606842041,24.760251998901367,6.328925609588623,9.89412784576416,7705,132824,2689,13702,3249,11015,0,62,347,2293,348,0,2387,5890,2347,10558,0.0003131672,0.00017117831,0.00071711,0.0002525091,5.5563516e-05,2.0794607e-05,0.0004691165,0.00042963424,1.6962323e-06,1.4370034e-06,60.342945,42.836525
