hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,t2,w_max_inner,w_max_outer,w_mean_lower_inner,w_mean_lower_outer,w_mean_upper_inner,w_mean_upper_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,lcl_pdiff,theta_e,theta_e_inner,theta_e_outer,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,precip_sum_inner_v,precip_sum_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,ni_mean_inner,ni_mean_outer,nr_mean_inner,nr_mean_outer,nc_mean_inner,nc_mean_outer,PE_max_outer,PE_max_inner
41.5,[250],[254],29.71513,24.28439458453928,97766.78,296.96442,19.47086,15.227064,0.1288354,0.007901796,0.11779389,0.033906624,0.12057107,0.027295243,-6.176289,-3.6599152,0.4954662,0.20517877,45.702095,41.369022,21,1,1.7305753633267231,3.9044406,3.6619446,14.819116,11.593806,836.0716,2.423889398574829,45.357727,340.55627,341.5565,340.00012,92.685,212.92499999999998,102.70500000000001,433.51636,251.9833,1.2411904,0.43565354,19.50177,11.716183,11468.6,11503.432,2.808894723035432,1.4053238537875279,0.49379351574340524,0.23666507114376403,19.50177001953125,11.716182708740234,6.799041748046875,11.442361831665039,9689,41412,3588,10472,2983,4540,0,31,887,3144,0,0,1662,123,0,0,0.00018218467,8.3136656e-05,0.000668118,0.00024644478,4.655017e-05,1.0744189e-05,0.0004131409,0.00029124191,2.4111223e-06,9.516519e-07,862499.25,360799.25,1961.4789,1430.1603,219628500.0,173104290.0,28.171959,41.221443
41.75,[253],[254],31.362673,24.325303721973913,97746.484,296.95874,20.635895,21.075054,0.14067474,0.007212668,0.12072913,0.03408496,0.12574343,0.027253011,-9.346544,-4.3985233,0.49391732,0.20919123,45.773476,41.38676,19,4,1.861233394642783,3.9040966,3.6627722,14.473927,13.701052,839.8924,2.404601573944092,45.566597,340.5599,341.59317,340.0166,92.685,212.92499999999998,102.70500000000001,436.96027,253.02061,1.3172959,0.38275328,23.448784,10.317555,12063.796,10125.355,2.903547861607716,1.178706103602511,0.48562259008875075,0.2255947677007719,23.44878387451172,10.31755542755127,6.750292778015137,7.057474613189697,9689,41412,3176,11523,3150,4421,0,73,677,2409,0,414,1944,119,0,0,0.00017625738,8.293222e-05,0.0006720975,0.00025182718,4.7280664e-05,1.0524224e-05,0.00038752603,0.0002952672,2.456916e-06,9.817319e-07,890873.6,368014.03,1943.0201,1465.8973,213886530.0,187892820.0,25.898638,51.496464
42.0,[256],[251],30.594763,24.229470245710765,97738.62,296.95303,,16.473782,0.14397465,0.0026856656,0.112294324,0.038907688,0.12025694,0.0296987,-6.583407,-5.1409388,0.46326068,0.21168637,45.962925,41.389034,0,2,1.741584523103087,3.8618174,3.6641886,14.080135,14.375595,868.8572,2.384692668914795,45.22331,340.5675,341.70795,340.08984,92.685,217.935,112.725,438.16235,250.65657,1.3251648,0.3697094,17.57199,11.380951,12167.663,10240.211,2.810897526172874,1.227641136838096,0.4947687809316436,0.2124756410068384,17.571989059448242,11.380950927734375,5.908720970153809,6.181258678436279,9689,43816,3073,12063,3292,4393,8,70,710,2765,698,118,1547,0,1812,9204,0.00017878703,8.179504e-05,0.00064566085,0.00026191134,3.9002167e-05,1.0636073e-05,0.0003773182,0.00031361403,1.9648578e-06,1.0559227e-06,799592.56,391035.97,1855.8423,1466.3965,211424260.0,198863500.0,29.412487,38.18245
42.25,[252],[253],30.2946,24.586597821184696,97738.11,296.94745,,22.018497,0.13169146,0.010790926,0.113911904,0.037404798,0.1183804,0.030638563,-7.526851,-4.8527355,0.4570919,0.21344915,45.998672,41.357746,0,13,1.8916231215579862,3.8472133,3.6636508,13.715046,13.359591,849.44586,2.4780330657958984,45.00566,340.56216,341.67987,340.0631,92.685,212.92499999999998,102.70500000000001,436.0753,253.41858,1.2896702,0.37739834,12.379472,14.240624,11870.125,9859.154,2.5435610487018727,1.2185124173106214,0.5392520012052757,0.2241120991702234,12.379471778869629,14.24062442779541,8.3889799118042,13.41512680053711,9689,41412,3100,12015,3448,4081,0,63,711,2042,557,195,1790,572,1998,9072,0.00018351553,8.458652e-05,0.00069214345,0.00024797284,3.3964687e-05,1.0514786e-05,0.00036649453,0.00030210553,1.6491674e-06,9.4157946e-07,728887.2,340752.12,1969.063,1504.6445,211492060.0,188925420.0,37.54776,27.089193
42.5,[252],[251],31.013052,24.675511494847655,97703.33,296.94263,20.653004,17.462158,0.1537785,0.013354,0.12290644,0.039236452,0.1306396,0.032656178,-5.706916,-4.7866898,0.5021274,0.22383332,46.273064,41.51569,17,6,1.7468464084573152,3.8975205,3.6622255,14.09755,14.747657,828.2523,2.462617874145508,45.20678,340.56427,342.16873,340.07397,82.66499999999999,212.92499999999998,102.70500000000001,440.47256,263.012,1.4981544,0.40501523,13.705215,15.922545,10926.04,11569.26,2.8565411404799095,1.2470062217924656,0.6367975680681396,0.2105281341084301,13.705215454101562,15.922545433044434,7.609805107116699,7.364309310913086,7705,43396,2389,13408,2832,5448,0,68,394,2488,0,0,2102,1220,1654,12360,0.00021300906,9.484239e-05,0.0007135346,0.00026732797,4.11899e-05,1.1611645e-05,0.00038331255,0.000302779,1.939177e-06,9.371687e-07,803234.06,332464.12,1892.3983,1593.6986,220045380.0,181998060.0,35.06577,29.877457
42.75,[253],[253],32.006264,25.026536730027967,97711.805,296.9363,17.45776,15.496952,0.16969502,0.01278217,0.12990382,0.03880564,0.13986903,0.032189496,-6.8147616,-4.964012,0.5339915,0.22930235,46.238895,41.47949,12,3,2.150915018038885,3.9039412,3.663261,14.434651,13.682162,831.1681,2.3801167011260986,45.334938,340.55597,342.2137,340.07043,82.66499999999999,212.92499999999998,102.70500000000001,439.34964,263.56732,1.6193712,0.435323,14.078427,14.968634,11763.112,12515.972,2.9751124817340573,1.2976357674465149,0.6508015904890952,0.229183990040887,14.0784273147583,14.968633651733398,8.489216804504395,11.473011016845703,7705,43396,2318,13478,3027,5720,0,129,345,2821,0,0,2336,798,1747,12345,0.00022773341,9.823491e-05,0.0007207626,0.00026506538,4.4993103e-05,1.3298917e-05,0.0003970334,0.00033885223,2.2017286e-06,9.336095e-07,833935.75,317328.16,1963.8649,1574.6823,212829040.0,193317280.0,36.11261,28.81786
43.0,[253],[251],32.589066,25.01608822422643,97701.15,296.9304,16.391926,21.928719,0.17117484,0.012385071,0.1378847,0.036079854,0.14621791,0.030055761,-5.890816,-5.0370593,0.5458575,0.23346947,46.124012,41.45647,3,8,2.2429493557097477,3.9084682,3.6638153,14.433882,13.00022,832.17267,2.3424925804138184,45.21751,340.55295,342.1814,340.10574,82.66499999999999,212.92499999999998,102.70500000000001,443.4458,265.2392,1.6685678,0.4605452,16.399544,17.478182,11988.659,13375.154,2.8800579187804143,1.4192155701293505,0.6284910119654221,0.23587212972929328,16.39954376220703,17.478181838989258,11.392403602600098,8.739899635314941,7705,43396,1991,12989,3321,5711,0,87,220,2493,0,0,2700,1355,1284,11629,0.00022699377,9.800415e-05,0.00074215495,0.00026212606,4.7991696e-05,1.3876725e-05,0.0003863408,0.0003431142,2.1940864e-06,9.5088933e-07,863597.3,308091.72,1985.2013,1538.7202,217672320.0,192373490.0,39.66555,36.814087
43.25,[251],[249],34.253307,25.285546154745163,97697.945,296.92505,,17.122042,0.1673074,0.0140820425,0.13297717,0.03585257,0.14156616,0.030317683,-6.5008373,-4.7187567,0.52943456,0.23278266,46.1801,41.411385,0,6,2.4433748665345534,3.906794,3.6640575,14.090936,14.392247,837.65106,2.325333595275879,45.36705,340.54398,342.1157,340.14896,82.66499999999999,212.92499999999998,102.70500000000001,445.95016,265.37296,1.7165619,0.45228058,20.055908,12.834296,12405.593,13159.556,3.112813492091964,1.5458185340876507,0.6113979409421635,0.2205829802461979,20.055908203125,12.834296226501465,10.172390937805176,10.599143028259277,7705,43396,2109,12611,3193,5195,0,68,236,2094,0,0,2662,1601,1427,9698,0.00022412825,9.2158094e-05,0.0007672031,0.00026008967,4.133284e-05,1.3346145e-05,0.00038442275,0.0003190811,2.0148525e-06,9.4776874e-07,816802.75,299626.88,1994.1426,1469.718,229453280.0,173823650.0,31.977818,43.011578
43.5,[250],[254],34.001648,24.78888170045751,97689.31,296.92218,16.468672,18.172325,0.16371687,0.011621164,0.12952669,0.033901166,0.13810493,0.028236795,-4.1226473,-5.4297657,0.49646267,0.22909606,45.81414,41.267685,5,4,2.4380330586103547,3.8808422,3.6588175,14.095637,13.322775,876.8558,2.3741862773895264,45.36354,340.53696,341.6074,340.17093,92.685,212.92499999999998,102.70500000000001,446.7912,255.12518,1.5965427,0.36959547,13.984265,12.392225,14689.789,9993.122,2.9333389553034555,1.3529364596285964,0.6077834635743279,0.1805931237247266,13.984265327453613,12.39222526550293,8.214522361755371,8.640710830688477,9689,41412,3379,11425,3913,4473,0,62,605,1787,0,0,3000,1290,2482,10421,0.00022867539,8.2374085e-05,0.0007305392,0.00024563604,3.8024424e-05,1.1740895e-05,0.0003816608,0.00030594933,1.5911073e-06,8.801276e-07,649540.25,279803.2,2107.9343,1363.701,210035620.0,178387550.0,30.486307,29.72898
43.75,[250],[255],33.392323,24.94882067833238,97675.81,296.92038,16.965057,18.350819,0.17854154,0.012598175,0.13224071,0.03576728,0.14385106,0.02987681,-5.3317614,-4.058174,0.5083192,0.23759258,45.760815,41.240425,2,3,2.584975178500641,3.8806057,3.6610641,13.366033,13.668367,874.213,2.398941993713379,45.78888,340.5363,341.53165,340.20938,92.685,212.92499999999998,112.725,452.5876,255.7053,1.6686367,0.36500925,12.101178,12.191048,15232.984,10047.609,2.9417843835094755,1.2875996100595306,0.6205213166095308,0.1805796580766319,12.101178169250488,12.191047668457031,9.005513191223145,9.186795234680176,9689,41412,3177,11689,4132,4757,0,109,482,2064,0,0,3156,879,2435,10610,0.00023576638,8.60464e-05,0.000740498,0.00025201277,3.8130795e-05,1.3323336e-05,0.00039312628,0.0003147132,1.3712539e-06,8.9416915e-07,550937.25,286232.0,2100.476,1371.061,216767300.0,174698580.0,32.128574,25.748068
44.0,[253],[258],33.939327,24.964066241411555,97644.83,296.91666,19.844772,16.145842,0.1998535,0.013439862,0.14358465,0.036739375,0.15768906,0.030815782,-5.8416758,-4.657486,0.5463373,0.2430749,45.824886,41.233906,15,3,2.843159889058822,3.8630917,3.662754,13.776261,13.3164425,886.2076,2.431070566177368,45.932266,340.52768,341.54858,340.18707,92.685,217.935,112.725,455.01828,250.93445,1.7770114,0.38361308,12.911159,15.8252,16028.643,11427.066,2.921178036503304,1.3246283615420877,0.7084030583873018,0.1657015181145399,12.911158561706543,15.825200080871582,8.328412055969238,8.510635375976562,9689,43816,2857,12659,4367,5797,0,226,639,3153,219,91,3034,16,2408,11583,0.00024936034,8.755652e-05,0.00076602487,0.0002660074,4.0086703e-05,1.5286252e-05,0.00040768267,0.00031906104,1.2463324e-06,9.898376e-07,466727.94,316295.94,2100.0842,1361.4482,218457420.0,178009120.0,35.926815,27.782757
44.25,[265],[262],33.81097,21.63708802631923,97604.78,296.9113,,20.370642,0.0977388,0.015175313,0.08802333,0.037542123,0.090478405,0.03185565,-5.158442,-5.4273634,0.39537814,0.24078003,43.75313,41.018986,0,2,3.5871790492672875,3.742732,3.6649504,14.1120825,13.674852,1009.71643,2.435558319091797,45.943966,340.51532,340.48035,340.1274,142.785,212.92499999999998,32.565,386.9341,215.89276,0.95507586,0.46003082,13.648775,21.341051,21166.39,7889.0684,2.6111504972139987,1.544407843036124,0.3608791082947228,0.15051068843353826,13.648775100708008,21.34105110168457,9.255621910095215,8.174627304077148,22981,28120,10140,5651,5890,3961,59,121,1370,1570,0,0,3573,609,7913,4352,0.00015834678,8.425783e-05,0.0005394305,0.00026021682,2.4399958e-05,1.8573452e-05,0.0003165858,0.0004708406,9.405848e-07,1.1296446e-06,338433.5,346430.97,1852.0017,1073.8265,161939220.0,292416540.0,50.806557,29.687923
44.5,[263],[251],32.944897,25.065955264227732,97480.95,296.90594,18.76652,22.399061,0.2003665,0.03455599,0.13129601,0.049741235,0.14830525,0.04588071,-7.0075507,-5.077973,0.5613147,0.27774924,46.33202,41.79528,6,13,2.846369388050445,3.9494383,3.6704297,13.774887,14.034283,851.68787,2.42862868309021,46.18209,340.50284,342.56808,340.29492,62.625,217.935,72.645,461.03333,275.8883,2.035813,0.5826967,12.402193,22.317163,7968.1724,20735.262,3.2200610130397225,1.99776269645436,0.8221580290014536,0.24408419806931161,12.402193069458008,22.317163467407227,9.567416191101074,11.225479125976562,4421,49084,846,15286,1981,7057,0,134,452,2424,1,1367,1317,1250,687,13601,0.00028525337,0.00010477197,0.00074174785,0.00034804572,4.6764602e-05,1.6697282e-05,0.000417813,0.00029987088,1.3768903e-06,9.654696e-07,517941.2,304180.34,1864.6469,1505.7793,251416940.0,158213460.0,49.598022,26.487944
44.75,[257],[248],33.35614,25.959196106080086,97434.65,296.9007,,20.666988,0.18909906,0.022905374,0.13919836,0.040245995,0.15165156,0.035837363,-4.7609262,-4.738744,0.5242233,0.25005707,45.965954,41.489048,0,2,2.6841139827311045,3.8778281,3.6577344,13.396117,13.352732,921.1055,2.4057633876800537,46.328476,340.4942,341.75122,340.3917,82.66499999999999,217.935,92.685,473.95767,262.85303,1.8458365,0.43419054,10.873609,19.970446,13376.777,13850.244,3.0128323230719336,1.6817630049972208,0.7989006916867124,0.19903895675170988,10.873608589172363,19.97044563293457,9.178359031677246,8.51909065246582,7705,45800,2206,13665,3428,5266,0,66,529,2216,18,381,2488,986,1871,11315,0.00025270737,8.752573e-05,0.0007993046,0.000300446,3.7090325e-05,1.4360322e-05,0.00038354547,0.0002453734,9.31027e-07,9.146758e-07,344756.9,298563.28,2000.4303,1456.1925,215847520.0,124963520.0,45.67889,23.491291
45.0,[252],[248],32.9963,25.99607420927726,97363.67,296.89456,,25.336422,0.16579616,0.014101236,0.13360576,0.030629346,0.14169212,0.026427295,-4.0398183,-5.027873,0.4840494,0.22189215,45.366,41.202667,0,9,2.6803251607000185,3.7996006,3.6549563,12.711341,13.6967,1011.5504,2.3867383003234863,46.185867,340.48044,340.95966,340.5328,102.705,217.935,112.725,470.22617,244.45099,1.5864357,0.30017877,13.252301,23.205925,18178.967,8191.8784,2.7303296440556064,1.2795512504095294,0.7260664429930552,0.16149753902850622,13.252301216125488,23.20592498779297,8.673718452453613,6.8639655113220215,11881,41624,4407,11422,4920,3541,0,64,502,1582,612,89,3375,391,0,0,0.00022762804,6.939749e-05,0.0007833727,0.00023960664,2.9354887e-05,1.1450473e-05,0.00035704012,0.00023295707,6.337663e-07,9.1261546e-07,230875.95,307324.38,2097.3542,1391.2316,198339410.0,126224936.0,49.814095,28.493034
45.25,[249],[252],32.771244,25.98118501381586,97329.51,296.88797,,22.939247,0.15446611,0.02022754,0.13061184,0.032966647,0.13660334,0.029727908,-4.5713835,-4.6628304,0.4628896,0.23080204,45.382633,41.26247,0,7,2.442989116003964,3.7998095,3.6559663,12.017658,14.054636,1015.62463,2.3590023517608643,46.290867,340.4684,340.8909,340.45184,102.705,217.935,112.725,473.48956,244.6102,1.595522,0.31421736,10.723547,19.928196,18187.355,8801.856,2.8251230867765615,1.261132059360456,0.710424647905979,0.15748828996427236,10.723546981811523,19.92819595336914,7.535131931304932,7.707575798034668,11881,41624,4657,11603,4772,4187,0,63,788,1651,678,133,3008,743,3990,10057,0.0002341815,7.9143865e-05,0.0007653038,0.00025274442,2.7633638e-05,1.31853585e-05,0.00035681826,0.0002554406,5.525579e-07,9.193344e-07,188828.84,316904.97,2174.2903,1431.4392,198481840.0,139169280.0,46.60043,25.258585
45.5,[248],[256],31.573128,25.577518987291644,97338.766,296.87967,16.12088,18.259346,0.19619377,0.026389752,0.13913126,0.041758075,0.15336108,0.03785089,-3.9998488,-3.987653,0.4971327,0.24929892,46.274067,41.530273,1,5,2.505833376831899,3.869766,3.6546845,11.642269,14.406202,943.7036,2.324563980102539,45.98418,340.4566,341.5971,340.26227,82.66499999999999,217.935,112.725,485.88406,264.14584,2.0754783,0.42563194,14.1446495,20.48701,14997.406,13988.394,3.2327023701575506,1.374224017681402,0.9622429752416485,0.22658994680878794,14.144649505615234,20.487009048461914,7.654642581939697,8.583351135253906,7705,45800,2512,13805,3543,5881,5,49,304,1886,380,1100,2612,1064,2417,12091,0.00027260164,0.00010052341,0.00074336864,0.00031654164,3.2342585e-05,1.4822262e-05,0.00038897482,0.00027384824,6.0833287e-07,8.4684683e-07,176669.55,301006.0,2154.316,1579.7615,226168800.0,150838910.0,52.194477,30.558979
45.75,[248],[256],31.6822,27.56256548109509,97312.695,296.87097,,16.638819,0.2074187,0.029537482,0.10388226,0.050035547,0.12953722,0.04482417,-4.3845663,-4.8150077,0.47785178,0.2610282,46.657017,41.716305,0,5,2.9968711382596025,3.912688,3.6565428,14.093453,13.345299,910.39545,2.2777607440948486,45.680817,340.43454,342.18872,340.1619,72.645,217.935,142.785,481.8698,273.64267,2.0945537,0.53015184,14.9397,23.204668,11568.221,18779.568,3.1474371797160923,1.7181341313657315,0.9389013493035915,0.25099688822135896,14.93970012664795,23.204668045043945,7.199332237243652,8.407697677612305,5957,47548,1631,15216,2890,6942,0,51,294,2563,113,406,2239,2244,955,14179,0.00026419346,0.00011413454,0.0006567151,0.0003482429,3.0759256e-05,1.5361498e-05,0.00047220502,0.00028663198,8.723726e-07,7.8137634e-07,219011.28,279253.66,1943.2802,1643.675,255281550.0,160169550.0,54.012196,32.261803
46.0,[253],[260],32.133354,26.736848449707033,97290.195,296.86453,,17.345444,0.21812014,0.0283705,0.089411855,0.055457287,0.12126891,0.04857087,-5.1827497,-5.836708,0.48293096,0.26707977,46.62564,41.73904,0,8,3.025956598960847,3.9169517,3.6557846,13.3821125,13.693803,893.2461,2.2875423431396484,45.942924,340.4128,342.16345,340.05573,72.645,217.935,82.66499999999999,481.57507,274.06628,2.1001544,0.54475945,14.10057,23.44226,11681.059,19617.332,2.973258012122278,1.7243128973438386,0.8728246189064923,0.2481905288673199,14.100569725036621,23.4422607421875,7.657837867736816,10.512310981750488,5957,47548,1361,15241,3250,7517,0,77,246,2736,0,0,2755,2673,1210,13976,0.00028061747,0.00011587966,0.0006181091,0.00035570865,3.106811e-05,1.6061049e-05,0.0004907426,0.0003120456,7.82991e-07,7.631364e-07,208560.62,267365.16,1969.4196,1648.8451,262427200.0,172832600.0,51.246338,30.048126
46.25,[256],[259],32.86885,25.760517295080287,97267.58,296.85748,,18.948702,0.19874452,0.015195541,0.11694235,0.047966678,0.13738973,0.039635025,-4.1395683,-8.699976,0.4715904,0.2535005,45.840923,41.45947,0,18,3.7180326464489233,3.8180468,3.653566,12.687317,15.136502,930.4623,2.285383462905884,46.044773,340.38287,341.30984,340.0044,92.685,217.935,92.685,480.5678,257.51175,2.0490584,0.41818708,15.939788,24.676283,19048.047,13714.863,2.9296159485436384,1.424262671326715,1.0422139670025121,0.18639906113254304,15.939787864685059,24.67628288269043,7.265176773071289,10.214082717895508,9689,43816,3296,13498,4959,6633,0,100,460,2951,1147,96,3039,892,3264,11827,0.00028221426,9.563363e-05,0.00070064684,0.0003102357,3.040026e-05,1.6672686e-05,0.00038746902,0.00033668094,4.994909e-07,8.9434803e-07,139545.48,298335.62,2255.084,1470.1195,205952670.0,189879380.0,56.147743,34.421204
46.5,[256],[256],33.49517,26.609294712998484,97267.836,296.85028,,19.087603,0.1994702,0.016228406,0.11654912,0.04825979,0.1372665,0.04011623,-6.424016,-5.500067,0.47142515,0.25802478,45.830772,41.407635,0,16,4.193550694656919,3.833985,3.6531875,12.35068,14.037838,921.1527,2.2792577743530273,46.11487,340.34976,341.3856,339.96213,92.685,217.935,102.70500000000001,483.73734,259.5174,2.134208,0.4346766,18.645369,21.384735,19767.033,14311.727,3.1666724561038673,1.4987855164737682,1.0129144834941717,0.18942806658566894,18.645368576049805,21.384735107421875,8.26173210144043,7.099052429199219,9689,43816,3478,13388,4823,6492,0,96,193,2556,527,18,3839,1387,3415,11562,0.00029131872,9.228926e-05,0.0006937591,0.00030640844,3.1395903e-05,1.7447665e-05,0.00037872116,0.00033117572,4.6490348e-07,9.540513e-07,121842.25,314005.72,2307.0234,1437.7819,204902750.0,182195650.0,50.253517,43.505074
46.75,[257],[252],34.70146,27.30120952620761,97259.09,296.84253,,24.928492,0.19071993,0.018813342,0.11427872,0.046488833,0.13336995,0.03945269,-6.294135,-6.205586,0.4794099,0.25330472,45.803493,41.35393,0,21,3.375766637840672,3.8283455,3.6534326,11.300145,14.054956,957.538,2.238123655319214,46.113396,340.3275,341.48105,340.0746,92.685,222.945,92.685,488.52167,257.8807,2.0900338,0.42969638,18.22273,17.648186,19282.652,14656.084,3.2457376456123215,1.5702283917267605,0.948770405403604,0.18574316578808733,18.22273063659668,17.64818572998047,7.989610195159912,11.202213287353516,9689,46308,3741,13802,4585,6229,0,177,251,2009,0,0,4078,2098,3673,11895,0.00027523047,9.181018e-05,0.00069869886,0.00029053623,2.7799071e-05,1.7814686e-05,0.000395562,0.0003246667,4.4170102e-07,1.0144747e-06,107179.805,331146.56,2294.2861,1418.7887,216495620.0,170620050.0,44.50386,41.23231
47.0,[257],[251],37.21735,28.5296354909097,97218.2,296.83554,,22.17992,0.21678855,0.021663902,0.12605952,0.046888236,0.14860821,0.040475268,-7.8314805,-5.0540285,0.52141154,0.25493193,46.259182,41.453552,0,10,3.4111263643823326,3.8767366,3.6519477,11.63037,14.017237,928.14496,2.2844479084014893,46.50205,340.30478,341.83768,340.06122,82.66499999999999,222.945,102.70500000000001,499.2329,269.2958,2.1348634,0.48082057,12.168985,19.338827,15462.815,17628.324,3.155159700558438,1.6949447267983864,1.0358572414501968,0.2088353777186853,12.168985366821289,19.33882713317871,7.231341361999512,9.310766220092773,7705,48292,2538,15682,3756,6904,0,143,185,2845,0,0,3342,1791,2147,12994,0.0002863232,9.809018e-05,0.0006859634,0.0003092992,3.0939533e-05,1.5883526e-05,0.00043574828,0.0002914985,4.937726e-07,9.469122e-07,104908.43,318899.66,2220.3752,1490.2825,236889040.0,158320800.0,51.330566,26.286173
47.25,[254],[249],34.716164,28.08565994616478,97208.33,296.82986,,17.524002,0.21021491,0.016164014,0.12736559,0.045287073,0.14804786,0.037882917,-4.941431,-4.750983,0.49864757,0.24971,45.90733,41.286644,0,7,3.54244990941775,3.8269868,3.6504872,14.062656,14.015425,953.6843,2.301948070526123,46.93758,340.28506,341.46826,340.0915,92.685,222.945,102.70500000000001,496.01733,263.62085,2.0152874,0.40890798,11.894018,19.495659,18530.568,14326.5,3.1660560211778135,1.4948709185706834,0.8501628538399335,0.16981010455301015,11.894018173217773,19.49565887451172,8.743839263916016,9.524494171142578,9689,46308,3557,14620,4626,6609,0,148,455,2604,196,481,3722,926,3071,12789,0.00028389058,9.058023e-05,0.0006893301,0.00028949307,3.0893763e-05,1.5847792e-05,0.0003991551,0.0002982207,5.1886644e-07,9.993576e-07,100899.89,338262.66,2332.3718,1408.4095,218437800.0,167630910.0,52.092594,27.274364
47.5,[251],[250],35.377098,27.25162172135506,97216.67,296.82486,,19.861092,0.21280022,0.01571705,0.1368466,0.042935353,0.15579739,0.03601545,-5.50084,-4.8416324,0.5162781,0.24627702,45.856453,41.22123,0,11,3.3578568884309186,3.8362153,3.6495976,12.999829,13.696662,937.8816,2.2887301445007324,47.220467,340.26755,341.45175,340.06006,92.685,222.945,122.74500000000002,495.68753,265.3177,2.1624281,0.40784162,16.66867,25.470879,19810.004,14482.456,3.5471585337018214,1.4725189048489766,0.8691945088597849,0.17790223959406493,16.668670654296875,25.47087860107422,10.887773513793945,9.301651000976562,9689,46308,3722,15093,4424,6552,0,169,296,2579,0,0,3970,1457,3414,12926,0.00029267732,9.0092966e-05,0.0006856439,0.00029127704,3.2925946e-05,1.589363e-05,0.00039674062,0.00029320456,4.9656563e-07,1.0132277e-06,99794.33,329908.7,2328.752,1426.2129,207233100.0,165886240.0,59.268562,38.584934
47.75,[248],[249],33.755096,27.099911312128874,97257.34,296.81967,15.757463,19.356041,0.1890343,0.014340195,0.13801573,0.03947885,0.1507828,0.033087667,-6.42937,-4.9870844,0.4965402,0.2367248,45.29984,41.102238,1,9,3.364292776903825,3.8057587,3.6468253,13.0539665,13.681603,965.1659,2.2402732372283936,47.26559,340.2505,341.14804,340.12674,102.705,222.945,122.74500000000002,490.48193,258.71967,1.951266,0.3796565,14.007933,16.954962,22141.016,12797.081,3.285649573766595,1.4145438632831813,0.8715476660341237,0.15636713731617188,14.007932662963867,16.9549617767334,8.675934791564941,9.246134757995605,11881,44116,5110,14011,5075,6212,0,148,655,2336,617,0,3517,1378,5046,10514,0.00027524712,8.524103e-05,0.0006854484,0.00027364638,3.3800516e-05,1.5443748e-05,0.00037952737,0.0003194204,6.7321776e-07,1.0279635e-06,115085.64,340294.3,2317.1882,1393.0261,198179440.0,179926910.0,44.43384,33.71789
48.0,[245],[255],34.415024,27.298622198552895,97235.7,296.8137,16.573444,15.323666,0.18518105,0.015418406,0.13513672,0.041309718,0.14765978,0.03472717,-7.8803616,-6.4270754,0.5030469,0.24325868,45.234966,41.029884,1,3,3.163012495543133,3.7999847,3.6486192,14.477026,14.025936,886.6484,2.225444793701172,47.17597,340.21945,341.1549,339.8455,102.705,217.935,102.70500000000001,487.95572,262.65317,1.9814854,0.36006114,17.084805,15.570802,22521.562,12277.725,3.35706337379279,1.2909578931084011,0.9711607588935045,0.16305223363788826,17.08480453491211,15.570801734924316,12.372965812683105,11.479314804077148,11881,41624,5397,14492,4814,6210,0,131,880,2111,0,0,3705,1767,5330,11196,0.00027288223,9.216237e-05,0.00070940313,0.00028146952,3.583578e-05,1.6862454e-05,0.00038099877,0.00033030627,8.7953487e-07,9.524075e-07,196222.83,295440.12,2392.0925,1419.3806,196701120.0,186461780.0,41.484936,40.661503
48.25,[248],[259],36.290714,27.738525236220585,97212.734,296.80685,17.466743,22.221775,0.28586596,0.025014568,0.17063046,0.05080224,0.19901535,0.04424604,-6.758892,-5.490732,0.65541214,0.26919553,46.510498,41.403694,4,20,3.4524985554849033,3.9319997,3.6499567,14.812522,13.689831,801.93915,2.2224507331848145,46.73883,340.19482,342.23074,339.81216,72.645,217.935,82.66499999999999,511.306,289.0041,2.6429927,0.519672,17.112844,23.217134,14441.3125,21268.096,3.837867762888798,1.7722035490530932,1.0854238502976956,0.24343584850518005,17.112844467163086,23.217134475708008,6.70078182220459,11.442923545837402,5957,47548,1530,18155,3092,7519,0,193,434,2543,0,0,2436,2930,1470,14750,0.0003176792,0.000110885274,0.00078527053,0.00033524737,6.546119e-05,1.6575585e-05,0.00048455337,0.00032295365,1.9599488e-06,8.707914e-07,514977.12,247736.94,2127.0002,1606.8258,263808480.0,176296200.0,54.047,39.52332
